path,segment,month_end_date,beginning_arr,new_logo_arr,expansion_arr,reactivation_arr,contraction_arr,churn_arr,ending_arr,is_actual,period_label
Bull,Enterprise,2026-05-31,12152962.56,0.0,512099.52,0.0,-43314.36,0.0,12621747.72,true,Actual
Bull,Enterprise,2026-06-30,12621747.72,431755.68,46447.92,0.0,0.0,-407847.24,12692104.08,true,Actual
Bull,Enterprise,2026-07-31,12692104.08,93803.26899999999,143469.7561939514,0.0,-0.0,-0.0,12929377.105193952,false,FY2026 Reforecast
Bull,Enterprise,2026-08-31,12929377.105193952,53050.704625,143469.7561939514,0.0,-21346.198162932356,-26321.77688146285,13078229.590968508,false,FY2026 Reforecast
Bull,Enterprise,2026-09-30,13078229.590968506,0.0,143469.7561939514,0.0,-29982.46941091601,-36971.073919844275,13154745.803831698,false,FY2026 Reforecast
Bull,Enterprise,2026-10-31,13154745.8038317,0.0,143469.7561939514,0.0,-32486.781841614018,-40059.115759387074,13225669.66242465,false,FY2026 Reforecast
Bull,Enterprise,2026-11-30,13225669.66242465,122984.43068359376,143469.7561939514,0.0,-83498.48470631285,-102961.12064565819,13305664.243950224,false,FY2026 Reforecast
Bull,Enterprise,2026-12-31,13305664.243950224,122984.43068359376,143469.7561939514,0.0,-97873.45266347994,-120686.74543179818,13353558.23273249,false,FY2026 Reforecast
Bull,Enterprise,2027-01-31,13353558.23273249,122984.43068359376,143469.7561939514,0.0,-110563.17884906335,-136334.31596376305,13373114.924797209,false,Forward Runway Projection
Bull,Enterprise,2027-02-28,13373114.924797209,122984.43068359376,143469.7561939514,0.0,-43128.742454704196,-53181.60767579284,13543258.761544257,false,Forward Runway Projection
Bull,Enterprise,2027-03-31,13543258.761544257,122984.43068359376,143469.7561939514,0.0,-78586.8174175564,-96904.59434978935,13634221.536654457,false,Forward Runway Projection
Bull,Enterprise,2027-04-30,13634221.536654457,122984.43068359376,143469.7561939514,0.0,-7552.064163351808,-9312.372460189441,13883811.28690846,false,Forward Runway Projection
Bull,Enterprise,2027-05-31,13883811.28690846,122984.43068359376,143469.7561939514,0.0,-0.0,-0.0,14150265.473786006,false,Forward Runway Projection
Bull,Enterprise,2027-06-30,14150265.473786006,122984.43068359376,143469.7561939514,0.0,-39780.37893250361,-49052.775137245575,14327886.506593801,false,Forward Runway Projection
Bull,Enterprise,2027-07-31,14327886.506593803,122984.43068359376,143469.7561939514,0.0,-0.0,-0.0,14594340.693471348,false,Forward Runway Projection
Bull,Enterprise,2027-08-31,14594340.693471348,122984.43068359376,143469.7561939514,0.0,-0.0,-0.0,14860794.880348893,false,Forward Runway Projection
Bull,Enterprise,2027-09-30,14860794.880348893,122984.43068359376,143469.7561939514,0.0,-26249.72884096132,-32368.270006529776,15068631.068378948,false,Forward Runway Projection
Bull,Enterprise,2027-10-31,15068631.068378948,122984.43068359376,143469.7561939514,0.0,-0.0,-0.0,15335085.255256493,false,Forward Runway Projection
Bull,Enterprise,2027-11-30,15335085.255256493,122984.43068359376,143469.7561939514,0.0,-4847.233927849906,-5977.074182824654,15590715.134023363,false,Forward Runway Projection
Bull,Enterprise,2027-12-31,15590715.13402336,122984.43068359376,143469.7561939514,0.0,-13621.590425647517,-16796.6427191319,15826751.087756127,false,Forward Runway Projection
Bull,Mid-Market,2024-01-31,7952748.6,172220.28,147458.16,0.0,-80055.6,-107047.08,8085324.36,true,Actual
Bull,Mid-Market,2024-02-29,8085324.36,132305.4,226285.92,0.0,-68057.04,-70715.4,8305143.24,true,Actual
Bull,Mid-Market,2024-03-31,8305143.24,102273.12,155372.16,0.0,-61393.08,-124819.8,8376575.64,true,Actual
Bull,Mid-Market,2024-04-30,8376575.64,66204.12,233598.36,0.0,-33935.64,-64126.08,8578316.4,true,Actual
Bull,Mid-Market,2024-05-31,8578316.4,100275.72,139232.28,0.0,-32696.16,-72841.32,8712286.92,true,Actual
Bull,Mid-Market,2024-06-30,8712286.92,116032.32,94414.92,24229.92,-75445.08,-56086.68,8815432.32,true,Actual
Bull,Mid-Market,2024-07-31,8815432.32,266252.64,244033.68,28983.84,-75621.96,-38930.16,9240150.36,true,Actual
Bull,Mid-Market,2024-08-31,9240150.36,94503.12,225500.28,0.0,-41961.36,-47062.8,9471129.6,true,Actual
Bull,Mid-Market,2024-09-30,9471129.6,59475.36,122809.56,17320.44,-26596.68,0.0,9644138.28,true,Actual
Bull,Mid-Market,2024-10-31,9644138.28,75764.76,175493.28,0.0,-50911.8,-68861.64,9775622.88,true,Actual
Bull,Mid-Market,2024-11-30,9775622.88,83935.92,336540.84,0.0,-80018.64,-68846.16,10047234.84,true,Actual
Bull,Mid-Market,2024-12-31,10047234.84,321255.24,358250.52,0.0,-62905.32,-203560.56,10460274.72,true,Actual
Bull,Mid-Market,2025-01-31,10460274.72,161960.52,127629.48,0.0,-141799.32,-313995.72,10294069.68,true,Actual
Bull,Mid-Market,2025-02-28,10294069.68,145388.88,314839.32,0.0,-25332.48,-113352.12,10615613.28,true,Actual
Bull,Mid-Market,2025-03-31,10615613.28,254963.04,282137.4,0.0,-97994.64,-35721.12,11018997.96,true,Actual
Bull,Mid-Market,2025-04-30,11018997.96,184505.4,250283.16,41077.32,-74870.4,-14128.92,11405864.52,true,Actual
Bull,Mid-Market,2025-05-31,11405864.52,155064.72,169027.56,0.0,-80130.0,-90810.72,11559016.08,true,Actual
Bull,Mid-Market,2025-06-30,11559016.08,137055.36,286010.4,0.0,-16331.64,-58917.72,11906832.48,true,Actual
Bull,Mid-Market,2025-07-31,11906832.48,84815.04,296148.12,0.0,-77898.72,-28926.84,12180970.08,true,Actual
Bull,Mid-Market,2025-08-31,12180970.08,153143.88,223555.68,0.0,-53168.4,-98466.36,12406034.88,true,Actual
Bull,Mid-Market,2025-09-30,12406034.88,181710.96,213740.52,0.0,-39556.08,-117422.04,12644508.24,true,Actual
Bull,Mid-Market,2025-10-31,12644508.24,234131.64,410378.76,0.0,-83631.6,-92154.24,13113232.8,true,Actual
Bull,Mid-Market,2025-11-30,13113232.8,209784.84,203994.12,0.0,-143774.16,-28781.28,13354456.32,true,Actual
Bull,Mid-Market,2025-12-31,13354456.32,325019.88,197098.44,30440.64,-55385.52,-45262.44,13806367.32,true,Actual
Bull,Mid-Market,2026-01-31,13806367.32,195807.36,298280.4,0.0,-255434.88,-54890.76,13990129.44,true,Actual
Bull,Mid-Market,2026-02-28,13990129.44,131305.44,197938.44,0.0,-138266.52,0.0,14181106.8,true,Actual
Bull,Mid-Market,2026-03-31,14181106.8,207565.32,176055.84,0.0,-201810.12,-118836.36,14244081.48,true,Actual
Bull,Mid-Market,2026-04-30,14244081.48,62212.56,387264.0,0.0,-11279.28,-168357.24,14513921.52,true,Actual
Bull,Mid-Market,2026-05-31,14513921.52,85918.68,558817.56,0.0,-76407.12,0.0,15082250.64,true,Actual
Bull,Mid-Market,2026-06-30,15082250.64,134640.12,420598.44,0.0,-73583.76,-64078.08,15499827.36,true,Actual
Bull,Mid-Market,2026-07-31,15499827.36,209282.45115931943,412945.349432868,2536.72,-65173.33001014458,-64733.29698890039,15994685.253593141,false,FY2026 Reforecast
Bull,Mid-Market,2026-08-31,15994685.253593141,33530.466833333325,412945.349432868,2536.72,-51720.15136856887,-51370.95063780406,16340606.68785297,false,FY2026 Reforecast
Bull,Mid-Market,2026-09-30,16340606.687852971,11978.384111111109,412945.349432868,2536.72,-47549.750713116104,-47228.70742036976,16673288.683263464,false,FY2026 Reforecast
Bull,Mid-Market,2026-10-31,16673288.683263464,13001.746555555554,412945.349432868,2536.72,-75170.93556898076,-74663.40136928555,16951938.16231362,false,FY2026 Reforecast
Bull,Mid-Market,2026-11-30,16951938.162313618,204792.37595486108,412945.349432868,2536.72,-57469.54903508149,-57081.52989769029,17457661.528768577,false,FY2026 Reforecast
Bull,Mid-Market,2026-12-31,17457661.528768577,204792.37595486108,412945.349432868,2536.72,-182916.33193384315,-181681.32942341096,17713338.31279905,false,FY2026 Reforecast
Bull,Mid-Market,2027-01-31,17713338.312799055,204792.37595486108,412945.349432868,2536.72,-121107.55975096268,-120289.87366058749,18092215.324775234,false,Forward Runway Projection
Bull,Mid-Market,2027-02-28,18092215.32477523,204792.37595486108,412945.349432868,2536.72,-72022.68186021746,-71536.40383372828,18568930.684469014,false,Forward Runway Projection
Bull,Mid-Market,2027-03-31,18568930.684469014,204792.37595486108,412945.349432868,2536.72,-138104.16641211993,-137171.7237460282,18913929.239698596,false,Forward Runway Projection
Bull,Mid-Market,2027-04-30,18913929.239698596,204792.37595486108,412945.349432868,2536.72,-71522.3525096431,-71039.45257409567,19391641.880002588,false,Forward Runway Projection
Bull,Mid-Market,2027-05-31,19391641.880002588,204792.37595486108,412945.349432868,2536.72,-48888.59232553314,-48558.509529671224,19914469.223535113,false,Forward Runway Projection
Bull,Mid-Market,2027-06-30,19914469.223535113,204792.37595486108,412945.349432868,2536.72,-125231.04552433187,-124385.51875276653,20285127.104645744,false,Forward Runway Projection
Bull,Mid-Market,2027-07-31,20285127.104645744,204792.37595486108,412945.349432868,2536.72,-13542.916321433362,-13451.478145964194,20878407.155566074,false,Forward Runway Projection
Bull,Mid-Market,2027-08-31,20878407.155566074,204792.37595486108,412945.349432868,2536.72,-4821.387870605106,-4788.835139741696,21489071.377943456,false,Forward Runway Projection
Bull,Mid-Market,2027-09-30,21489071.377943456,204792.37595486108,412945.349432868,2536.72,-17670.49417911205,-17551.187693785887,22074124.141458288,false,Forward Runway Projection
Bull,Mid-Market,2027-10-31,22074124.141458288,204792.37595486108,412945.349432868,2536.72,-6955.515502158823,-6908.553708120537,22680534.517635737,false,Forward Runway Projection
Bull,Mid-Market,2027-11-30,22680534.51763574,201394.01835201198,412945.349432868,2536.72,-0.0,-0.0,23297410.60542062,false,Forward Runway Projection
Bull,Mid-Market,2027-12-31,23297410.60542062,197922.85800432315,412945.349432868,2536.72,-12252.814699125263,-12170.086947298527,23886392.631211385,false,Forward Runway Projection
Bull,SMB,2024-01-31,3375238.8,100540.8,53960.76,0.0,-7499.4,-42523.08,3479717.88,true,Actual
Bull,SMB,2024-02-29,3479717.88,74799.24,46726.2,0.0,-8986.8,-86233.56,3506022.96,true,Actual
Bull,SMB,2024-03-31,3506022.96,139078.68,49352.88,0.0,-4143.72,-112547.88,3577762.92,true,Actual
Bull,SMB,2024-04-30,3577762.92,50112.84,24249.6,0.0,-23431.08,-141223.92,3487470.36,true,Actual
Bull,SMB,2024-05-31,3487470.36,102751.92,35972.16,8655.48,-13268.16,-93211.2,3528370.56,true,Actual
Bull,SMB,2024-06-30,3528370.56,120066.6,21794.04,10098.72,-5994.36,-71322.84,3603012.72,true,Actual
Bull,SMB,2024-07-31,3603012.72,54087.12,45613.92,4786.44,-6699.36,-81312.48,3619488.36,true,Actual
Bull,SMB,2024-08-31,3619488.36,54269.4,23001.84,7010.52,-10480.44,-58620.48,3634669.2,true,Actual
Bull,SMB,2024-09-30,3634669.2,67731.12,44187.84,1243.2,-13787.4,-53116.92,3680927.04,true,Actual
Bull,SMB,2024-10-31,3680927.04,104162.88,38556.84,5769.72,-11144.64,-71278.32,3746993.52,true,Actual
Bull,SMB,2024-11-30,3746993.52,107010.84,31488.84,0.0,-10316.64,-63536.52,3811640.04,true,Actual
Bull,SMB,2024-12-31,3811640.04,193397.64,41471.52,0.0,-15119.64,-77461.44,3953928.12,true,Actual
Bull,SMB,2025-01-31,3953928.12,118961.04,27056.16,5379.0,-13481.88,-119408.76,3972433.68,true,Actual
Bull,SMB,2025-02-28,3972433.68,126363.72,36440.28,0.0,-22508.16,-76150.8,4036578.72,true,Actual
Bull,SMB,2025-03-31,4036578.72,167228.76,36595.8,7012.2,-11071.68,-90019.92,4146323.88,true,Actual
Bull,SMB,2025-04-30,4146323.88,105016.68,59536.68,0.0,-4347.0,-128617.92,4177912.32,true,Actual
Bull,SMB,2025-05-31,4177912.32,111001.44,22565.4,12462.48,-11069.88,-149700.48,4163171.28,true,Actual
Bull,SMB,2025-06-30,4163171.28,193993.68,46049.16,0.0,-20162.88,-89028.72,4294022.52,true,Actual
Bull,SMB,2025-07-31,4294022.52,63689.64,48588.96,2735.28,-19276.2,-59258.16,4330502.04,true,Actual
Bull,SMB,2025-08-31,4330502.04,101424.12,55007.28,2107.44,-19917.72,-98999.76,4370123.4,true,Actual
Bull,SMB,2025-09-30,4370123.4,84287.88,53046.0,0.0,-7236.72,-72205.92,4428014.64,true,Actual
Bull,SMB,2025-10-31,4428014.64,127234.92,47070.84,0.0,-1302.24,-70241.76,4530776.4,true,Actual
Bull,SMB,2025-11-30,4530776.4,123851.88,51844.56,0.0,-29296.56,-47321.88,4629854.4,true,Actual
Bull,SMB,2025-12-31,4629854.4,290647.08,42114.6,7295.16,-13220.52,-175538.64,4781152.08,true,Actual
Bull,SMB,2026-01-31,4781152.08,71617.08,40361.16,3132.0,-11535.24,-134016.48,4750710.6,true,Actual
Bull,SMB,2026-02-28,4750710.6,51735.72,49117.32,10064.52,-12068.64,-113861.4,4735698.12,true,Actual
Bull,SMB,2026-03-31,4735698.12,122782.8,51014.76,7982.76,-4116.0,-114346.56,4799015.88,true,Actual
Bull,SMB,2026-04-30,4799015.88,72235.92,46655.4,3643.2,-22612.44,-118468.2,4780469.76,true,Actual
Bull,SMB,2026-05-31,4780469.76,84944.52,48814.32,14374.56,-19640.64,-119750.52,4789212.0,true,Actual
Bull,SMB,2026-06-30,4789212.0,83896.56,43557.6,20643.24,-22324.08,-90196.44,4824788.88,true,Actual
Bull,SMB,2026-07-31,4824788.88,133596.69948132365,60518.42096347004,5998.18,-8647.715343671645,-71755.73041286384,4944498.734688258,false,FY2026 Reforecast
Bull,SMB,2026-08-31,4944498.734688258,4184.7774890310775,60518.42096347004,5998.18,-11421.397631786542,-82296.8615434301,4921481.853965542,false,FY2026 Reforecast
Bull,SMB,2026-09-30,4921481.853965542,0.0,60518.42096347004,5998.18,-9784.165027907986,-76074.70565965303,4902139.584241452,false,FY2026 Reforecast
Bull,SMB,2026-10-31,4902139.584241452,0.0,60518.42096347004,5998.18,-11678.832853888278,-83275.22104964635,4873702.131301387,false,FY2026 Reforecast
Bull,SMB,2026-11-30,4873702.131301387,141387.47140153835,60518.42096347004,5998.18,-15101.408713667459,-96282.41408571784,4970222.38086701,false,FY2026 Reforecast
Bull,SMB,2026-12-31,4970222.38086701,145242.6651374714,60518.42096347004,5998.18,-18113.180253400686,-107728.38209426444,5056140.084620287,false,FY2026 Reforecast
Bull,SMB,2027-01-31,5056140.084620287,142322.4925795902,60518.42096347004,5998.18,-15835.5065925946,-99072.28733024895,5150071.384240503,false,Forward Runway Projection
Bull,SMB,2027-02-28,5150071.384240503,139474.68160907787,60518.42096347004,5998.18,-13028.96910399937,-88406.29295270293,5254627.404756349,false,Forward Runway Projection
Bull,SMB,2027-03-31,5254627.404756349,136697.4391129512,60518.42096347004,5998.18,-14970.142571920307,-95783.54886993978,5347087.75339091,false,Forward Runway Projection
Bull,SMB,2027-04-30,5347087.75339091,133989.0164113896,60518.42096347004,5998.18,-13938.922325325542,-91864.48867677031,5441789.959763674,false,Forward Runway Projection
Bull,SMB,2027-05-31,5441789.959763673,131347.70815668558,60518.42096347004,5998.18,-15942.54488183855,-99479.0767623864,5524232.647239604,false,Forward Runway Projection
Bull,SMB,2027-06-30,5524232.647239604,128771.85125947921,60518.42096347004,5998.18,-15902.306339129931,-99326.15378450535,5604292.639338918,false,Forward Runway Projection
Bull,SMB,2027-07-31,5604292.639338918,126259.82384160062,60518.42096347004,5998.18,-6508.395295203434,-63625.43616186681,5726935.232686918,false,Forward Runway Projection
Bull,SMB,2027-08-31,5726935.232686919,123810.04421486065,60518.42096347004,5998.18,-5640.9400000000005,-60328.75,5851292.18786525,false,Forward Runway Projection
Bull,SMB,2027-09-30,5851292.187865249,121420.96988514718,60518.42096347004,5998.18,-5640.9400000000005,-60328.75,5973260.068713866,false,Forward Runway Projection
Bull,SMB,2027-10-31,5973260.068713866,119091.09658119967,60518.42096347004,5998.18,-6808.167058898331,-64764.691902832245,6087294.907296806,false,Forward Runway Projection
Bull,SMB,2027-11-30,6087294.907296806,116818.95730745078,60518.42096347004,5998.18,-5640.9400000000005,-60328.75,6204660.775567726,false,Forward Runway Projection
Bull,SMB,2027-12-31,6204660.775567727,114603.12142033834,60518.42096347004,5998.18,-5640.9400000000005,-60328.75,6319810.807951535,false,Forward Runway Projection
Bull,Total,2024-01-31,18571137.0,525566.76,219226.44,0.0,-258461.88,-149570.16,18907898.16,true,Actual
Bull,Total,2024-02-29,18907898.16,356830.68,278988.36,0.0,-91263.12,-156948.96,19295505.12,true,Actual
Bull,Total,2024-03-31,19295505.12,831032.04,312089.64,0.0,-65536.8,-323996.88,20049093.119999997,true,Actual
Bull,Total,2024-04-30,20049093.119999997,216228.96,537914.4,0.0,-57366.72,-205350.0,20540519.759999998,true,Actual
Bull,Total,2024-05-31,20540519.759999998,383789.51999999996,243323.76,8655.48,-45964.32,-166052.52000000002,20964271.679999996,true,Actual
Bull,Total,2024-06-30,20964271.679999996,461600.28,292981.8,34328.64,-81439.44,-127409.51999999999,21544333.439999998,true,Actual
Bull,Total,2024-07-31,21544333.44,320339.76,316543.44,33770.28,-88843.92000000001,-120242.64,22005900.36,true,Actual
Bull,Total,2024-08-31,22005900.36,148772.52,324913.68,7010.52,-52441.8,-445745.16000000003,21988410.12,true,Actual
Bull,Total,2024-09-30,21988410.12,301297.92,188901.84,18563.64,-40384.08,-53116.92,22403672.519999996,true,Actual
Bull,Total,2024-10-31,22403672.519999996,432548.28,239530.8,5769.72,-72395.64,-253401.36,22755724.32,true,Actual
Bull,Total,2024-11-30,22755724.32,418852.68000000005,400393.20000000007,0.0,-136010.52000000002,-132382.68,23306577.0,true,Actual
Bull,Total,2024-12-31,23306577.0,1219456.56,403755.48000000004,0.0,-153569.64,-281022.0,24495197.400000002,true,Actual
Bull,Total,2025-01-31,24495197.400000002,763989.24,208523.88,5379.0,-356906.4,-433404.48,24682778.64,true,Actual
Bull,Total,2025-02-28,24682778.64,398202.83999999997,450903.12,0.0,-110046.24,-189502.91999999998,25232335.439999998,true,Actual
Bull,Total,2025-03-31,25232335.439999998,482289.00000000006,339030.96,7012.2,-120597.12000000001,-125741.04000000001,25814329.439999998,true,Actual
Bull,Total,2025-04-30,25814329.439999998,289522.07999999996,568274.88,41077.32,-140806.8,-142746.84,26429650.08,true,Actual
Bull,Total,2025-05-31,26429650.08,266066.16000000003,214662.36,12462.48,-91199.88,-240511.2,26591130.0,true,Actual
Bull,Total,2025-06-30,26591130.0,408324.0,332059.56000000006,0.0,-45796.2,-147946.44,27137770.919999998,true,Actual
Bull,Total,2025-07-31,27137770.92,148504.68,364045.92000000004,2735.28,-97174.92,-88185.0,27467696.880000003,true,Actual
Bull,Total,2025-08-31,27467696.880000003,254568.0,339460.67999999993,2107.44,-73086.12,-197466.12,27793280.76,true,Actual
Bull,Total,2025-09-30,27793280.759999998,265998.83999999997,295512.48,0.0,-46792.8,-189627.96,28118371.32,true,Actual
Bull,Total,2025-10-31,28118371.32,427038.12,493697.63999999996,0.0,-124445.04000000001,-162396.0,28752266.040000003,true,Actual
Bull,Total,2025-11-30,28752266.040000003,771199.2,366765.0,0.0,-173070.72,-328723.80000000005,29388435.72,true,Actual
Bull,Total,2025-12-31,29388435.72,815749.3200000001,245648.28,37735.8,-77452.2,-220801.08000000002,30189315.839999996,true,Actual
Bull,Total,2026-01-31,30189315.839999996,267424.44,361621.20000000007,3132.0,-451736.88,-188907.24000000002,30180849.36,true,Actual
Bull,Total,2026-02-28,30180849.36,347874.72,303632.88,10064.52,-150335.15999999997,-113861.4,30578224.92,true,Actual
Bull,Total,2026-03-31,30578224.92,452642.28,237688.44,7982.76,-205926.12,-233182.91999999998,30837429.36,true,Actual
Bull,Total,2026-04-30,30837429.36,134448.47999999998,820157.04,3643.2,-61498.8,-286825.44,31447353.839999996,true,Actual
Bull,Total,2026-05-31,31447353.840000004,170863.2,1119731.4,14374.56,-139362.12,-119750.52,32493210.36,true,Actual
Bull,Total,2026-06-30,32493210.36,650292.36,510603.95999999996,20643.24,-95907.84,-562121.76,33016720.32,true,Actual
Bull,Total,2026-07-31,33016720.32,436682.41964064306,616933.5265902894,8534.9,-73821.04535381623,-136489.02740176424,33868561.09347535,false,FY2026 Reforecast
Bull,Total,2026-08-31,33868561.09347535,90765.9489473644,616933.5265902894,8534.9,-84487.74716328777,-159989.58906269702,34340318.13278702,false,FY2026 Reforecast
Bull,Total,2026-09-30,34340318.13278702,11978.384111111109,616933.5265902894,8534.9,-87316.3851519401,-160274.48699986708,34730174.07133661,false,FY2026 Reforecast
Bull,Total,2026-10-31,34730174.07133662,13001.746555555554,616933.5265902894,8534.9,-119336.55026448306,-197997.73817831898,35051309.95603966,false,FY2026 Reforecast
Bull,Total,2026-11-30,35051309.95603965,469164.27803999314,616933.5265902894,8534.9,-156069.4424550618,-256325.06462906633,35733548.15358581,false,FY2026 Reforecast
Bull,Total,2026-12-31,35733548.15358581,473019.4717759262,616933.5265902894,8534.9,-298902.96485072374,-410096.4569494736,36123036.63015182,false,FY2026 Reforecast
Bull,Total,2027-01-31,36123036.63015183,470099.2992180451,616933.5265902894,8534.9,-247506.2451926206,-355696.4769545995,36615401.63381295,false,Forward Runway Projection
Bull,Total,2027-02-28,36615401.63381294,467251.48824753275,616933.5265902894,8534.9,-128180.39341892103,-213124.30446222407,37366816.850769624,false,Forward Runway Projection
Bull,Total,2027-03-31,37366816.850769624,464474.24575140607,616933.5265902894,8534.9,-231661.12640159664,-329859.86696575733,37895238.52974396,false,Forward Runway Projection
Bull,Total,2027-04-30,37895238.52974396,461765.8230498445,616933.5265902894,8534.9,-93013.33899832045,-172216.31371105544,38717243.12667473,false,Forward Runway Projection
Bull,Total,2027-05-31,38717243.12667473,459124.5147951404,616933.5265902894,8534.9,-64831.13720737169,-148037.58629205762,39588967.34456073,false,Forward Runway Projection
Bull,Total,2027-06-30,39588967.34456073,456548.6578979341,616933.5265902894,8534.9,-180913.7307959654,-272764.44767451746,40217306.25057846,false,Forward Runway Projection
Bull,Total,2027-07-31,40217306.25057846,454036.63048005546,616933.5265902894,8534.9,-20051.311616636798,-77076.914307831,41199683.08172434,false,Forward Runway Projection
Bull,Total,2027-08-31,41199683.081724346,451586.8508533155,616933.5265902894,8534.9,-10462.327870605106,-65117.5851397417,42201158.4461576,false,Forward Runway Projection
Bull,Total,2027-09-30,42201158.4461576,449197.776523602,616933.5265902894,8534.9,-49561.16302007337,-110248.20770031567,43116015.2785511,false,Forward Runway Projection
Bull,Total,2027-10-31,43116015.2785511,446867.9032196545,616933.5265902894,8534.9,-13763.682561057154,-71673.24561095278,44102914.680189036,false,Forward Runway Projection
Bull,Total,2027-11-30,44102914.68018904,441197.40634305653,616933.5265902894,8534.9,-10488.173927849906,-66305.82418282465,45092786.51501171,false,Forward Runway Projection
Bull,Total,2027-12-31,45092786.515011705,435510.4101082552,616933.5265902894,8534.9,-31515.34512477278,-89295.47966643042,46032954.52691905,false,Forward Runway Projection
