variant,variant_order,useful_life_months,deal_type_eligibility_split,path,month_end_date,fiscal_year,commission_earned,immediate_expense,capitalised_amount,amortisation,gaap_commission_expense,ending_commission_asset,is_actual
Useful life - 24 months,2,24,false,Bull,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,6834.908424499999,38151.1054685,145986.895668625,true
Useful life - 24 months,2,24,false,Bull,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,7841.372395624999,24627.144388625,162300.65858,true
Useful life - 24 months,2,24,false,Bull,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,8410.369907499999,17900.091122499995,167546.2289575,true
Useful life - 24 months,2,24,false,Bull,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,9620.412154374999,29801.455729374997,186966.830728125,true
Useful life - 24 months,2,24,false,Bull,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,10602.662628749998,26984.602743749998,199938.179484375,true
Useful life - 24 months,2,24,false,Bull,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,11542.475575749999,27216.644047749996,210951.214636625,true
Useful life - 24 months,2,24,false,Bull,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,13181.045944125,40509.067003125,237095.8575335,true
Useful life - 24 months,2,24,false,Bull,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,16180.088079,66198.011142,292892.7806915,true
Useful life - 24 months,2,24,false,Bull,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,18278.022100249997,53267.29459024999,324965.17510125,true
Useful life - 24 months,2,24,false,Bull,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,19679.309897124996,43049.94027212499,338916.77232912503,true
Useful life - 24 months,2,24,false,Bull,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,21084.160711374996,44514.214969374996,351549.03115975,true
Useful life - 24 months,2,24,false,Bull,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,22523.886137999994,46535.57799899999,363578.55526075,true
Useful life - 24 months,2,24,false,Bull,2025-05-31,2025,35813.6487,14683.595967,21130.052733,23404.305001874996,38087.900968874994,361304.302991875,true
Useful life - 24 months,2,24,false,Bull,2025-06-30,2025,59524.8819,24405.201579,35119.680321,24867.625015249996,49272.82659425,371556.358297625,true
Useful life - 24 months,2,24,false,Bull,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,25602.817879249997,37864.33954325,363598.169154375,true
Useful life - 24 months,2,24,false,Bull,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,26556.042979124995,42453.898882124995,359919.52857225,true
Useful life - 24 months,2,24,false,Bull,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,28207.153259124996,55744.31453912499,371339.022033125,true
Useful life - 24 months,2,24,false,Bull,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,29274.479461999996,47075.30969299999,367680.371440125,true
Useful life - 24 months,2,24,false,Bull,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,31827.008704499993,74398.00488449998,397114.064555625,true
Useful life - 24 months,2,24,false,Bull,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,33630.226493625,63704.23165462499,406761.065001,true
Useful life - 24 months,2,24,false,Bull,2026-01-31,2026,44214.5802,18127.977882,26086.602318,33997.74175637499,52125.71963837499,398849.925562625,true
Useful life - 24 months,2,24,false,Bull,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,33872.56341812499,49452.54291812499,387397.3326445,true
Useful life - 24 months,2,24,false,Bull,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,33098.47344712499,53240.97767812499,383284.414066375,true
Useful life - 24 months,2,24,false,Bull,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,33989.679435875,68810.335776875,399402.50838949997,true
Useful life - 24 months,2,24,false,Bull,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,33596.862340249994,58361.66917924999,401442.80711025,true
Useful life - 24 months,2,24,false,Bull,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,34322.82902762499,63216.24882362499,408698.313886625,true
Useful life - 24 months,2,24,false,Bull,2026-07-31,2026,76317.42936307524,31290.146038860847,45027.28332421439,35629.96832092559,66920.11435978644,418095.6288899138,false
Useful life - 24 months,2,24,false,Bull,2026-08-31,2026,45184.947000680164,18525.828270278867,26659.118730401293,35530.72268781731,54056.55095809618,409224.0249324978,false
Useful life - 24 months,2,24,false,Bull,2026-09-30,2026,38094.06616541737,15618.56712782112,22475.499037596244,35484.951340008825,51103.51846782994,396214.5726300852,false
Useful life - 24 months,2,24,false,Bull,2026-10-31,2026,38186.168785417365,15656.32920202112,22529.839583396246,35483.88170898367,51140.21091100479,383260.5305044978,false
Useful life - 24 months,2,24,false,Bull,2026-11-30,2026,79240.79661901675,32488.72661379687,46752.07000521988,35793.31425749283,68282.0408712897,394219.2862522249,false
Useful life - 24 months,2,24,false,Bull,2026-12-31,2026,79587.76405525072,32630.983262652793,46956.78079259792,34750.80465564274,67381.78791829554,406425.2623891801,false
Useful life - 24 months,2,24,false,Bull,2027-01-31,2027,79324.94852504143,32523.228895266984,46801.71962977444,34602.94228563335,67126.17118090033,418624.0397333212,false
Useful life - 24 months,2,24,false,Bull,2027-02-28,2027,79068.64553769532,32418.144670455076,46650.50086724023,35145.42535822669,67563.57002868177,430129.1152423347,false
Useful life - 24 months,2,24,false,Bull,2027-03-31,2027,78818.6937130439,32315.664422348003,46503.02929069591,35678.200764422356,67993.86518677036,440953.94376860827,false
Useful life - 24 months,2,24,false,Bull,2027-04-30,2027,78574.93566990337,32215.72362466038,46359.21204524298,36170.10917301581,68385.83279767618,451143.04664083547,false
Useful life - 24 months,2,24,false,Bull,2027-05-31,2027,78337.21792698,32118.259350061802,46218.9585769182,37215.480249845736,69333.73959990754,460146.5249679079,false
Useful life - 24 months,2,24,false,Bull,2027-06-30,2027,78105.39080623144,32023.21023055489,46082.180575676546,37672.25109379059,69695.46132434548,468556.4544497939,false
Useful life - 24 months,2,24,false,Bull,2027-07-31,2027,77879.30833862236,31930.516418835163,45948.79191978719,38851.59122644839,70782.10764528356,475653.6551431327,false
Useful life - 24 months,2,24,false,Bull,2027-08-31,2027,77658.82817221576,31840.119550608462,45818.70862160729,39807.47898580703,71647.59853641549,481664.884778933,false
Useful life - 24 months,2,24,false,Bull,2027-09-30,2027,77443.81148254155,31751.96270784203,45691.84877469951,40060.19573808617,71812.1584459282,487296.5378155464,false
Useful life - 24 months,2,24,false,Bull,2027-10-31,2027,77234.12288518627,31665.99038292637,45568.1325022599,40891.54172280534,72557.53210573172,491973.12859500095,false
Useful life - 24 months,2,24,false,Bull,2027-11-30,2027,76723.77816629245,31456.749048179903,45267.02911811255,40225.13869356003,71681.88774173993,497015.01901955344,false
Useful life - 24 months,2,24,false,Bull,2027-12-31,2027,76211.94850516034,31246.898887115734,44965.04961804459,40295.46463852022,71542.36352563596,501684.6039990777,false
Useful life - 60 months,3,60,false,Base,2024-01-31,2024,29264.806800000002,11998.570788,17266.236011999998,287.77060019999993,12286.3413882,16978.465411799996,true
Useful life - 60 months,3,60,false,Base,2024-02-29,2024,43091.9502,17667.699581999997,25424.250618,711.5081104999999,18379.207692499996,41691.207919299995,true
Useful life - 60 months,3,60,false,Base,2024-03-31,2024,80616.4647,33052.750527,47563.714173,1504.23668005,34556.98720705,87750.68541225,true
Useful life - 60 months,3,60,false,Base,2024-04-30,2024,48675.9831,19957.153070999997,28718.830028999993,1982.8838471999998,21940.036918199996,114486.63159404999,true
Useful life - 60 months,3,60,false,Base,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,2733.9633697999993,34050.1604138,156817.43958024998,true
Useful life - 60 months,3,60,false,Base,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,3136.5489582499995,19922.320951250003,177836.025929,true
Useful life - 60 months,3,60,false,Base,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,3364.1479629999994,12853.869177999997,188127.818251,true
Useful life - 60 months,3,60,false,Base,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,3848.1648617499995,24029.20843675,213320.66731425,true
Useful life - 60 months,3,60,false,Base,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,4241.0650515,20623.0051665,232653.61364775,true
Useful life - 60 months,3,60,false,Base,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,4616.9902303,20291.158702299996,250592.13414545,true
Useful life - 60 months,3,60,false,Base,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,5272.4183776499995,32600.439436649995,284645.40460879996,true
Useful life - 60 months,3,60,false,Base,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,6472.035231599999,56489.9582946,350150.38061419997,true
Useful life - 60 months,3,60,false,Base,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,7311.208840099998,42300.481330099996,393189.58828409994,true
Useful life - 60 months,3,60,false,Base,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,7871.72395885,31242.354333849995,418948.77145024994,true
Useful life - 60 months,3,60,false,Base,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,8433.66428455,31863.718542549996,444231.52670769993,true
Useful life - 60 months,3,60,false,Base,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,9009.554455199997,33021.24631619999,469775.38249149994,true
Useful life - 60 months,3,60,false,Base,2025-05-31,2025,35813.6487,14683.595967,21130.052733,9361.722000749998,24045.317967749997,481543.71322374995,true
Useful life - 60 months,3,60,false,Base,2025-06-30,2025,59524.8819,24405.201579,35119.680321,9947.050006099998,34352.2515851,506716.34353864996,true
Useful life - 60 months,3,60,false,Base,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,10241.127151699999,22502.6488157,514119.84512295,true
Useful life - 60 months,3,60,false,Base,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,10622.417191649998,26520.273094649998,526374.8303283,true
Useful life - 60 months,3,60,false,Base,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,11282.861303649997,38820.022583649996,554718.61574465,true
Useful life - 60 months,3,60,false,Base,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,11709.791784799998,29510.622015799992,568624.65282885,true
Useful life - 60 months,3,60,false,Base,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,12730.803481799998,55301.79966179999,617154.5511670499,true
Useful life - 60 months,3,60,false,Base,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,13452.090597449996,43526.09575844999,646979.6875086,true
Useful life - 60 months,3,60,false,Base,2026-01-31,2026,44214.5802,18127.977882,26086.602318,13886.867302749997,32014.845184749996,659179.42252385,true
Useful life - 60 months,3,60,false,Base,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,14260.533477749997,29840.512977749997,667338.8595461,true
Useful life - 60 months,3,60,false,Base,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,14743.626058899998,34886.1302899,681580.7883562,true
Useful life - 60 months,3,60,false,Base,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,15578.755621549999,50399.41196255,716109.80649365,true
Useful life - 60 months,3,60,false,Base,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,16172.7083059,40937.5151449,735574.2592487499,true
Useful life - 60 months,3,60,false,Base,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,16865.6805693,45759.1003653,760286.9144834499,true
Useful life - 60 months,3,60,false,Base,2026-07-31,2026,65021.82221443437,26658.947107918088,38362.87510651628,17505.061821075273,44164.00892899336,781144.7277688909,false
Useful life - 60 months,3,60,false,Base,2026-08-31,2026,37950.09842104734,15559.540352629407,22390.55806841793,17878.237788882238,33437.77814151165,785657.0480484266,false
Useful life - 60 months,3,60,false,Base,2026-09-30,2026,31784.11508603621,13031.487185274846,18752.627900761363,18190.781587228255,31222.2687725031,786218.8943619598,false
Useful life - 60 months,3,60,false,Base,2026-10-31,2026,31864.20432081882,13064.323771535715,18799.8805492831,18504.112929716306,31568.436701252023,786514.6619815265,false
Useful life - 60 months,3,60,false,Base,2026-11-30,2026,62433.46111569464,25597.719057434802,36835.74205825984,19118.04196402064,44715.761021455444,804232.3620757657,false
Useful life - 60 months,3,60,false,Base,2026-12-31,2026,62475.4798398557,25614.94673434084,36860.53310551487,19732.384182445887,45347.33091678673,821360.5109988347,false
Useful life - 60 months,3,60,false,Base,2027-01-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,20346.726400871135,45961.673135211975,837874.3177034785,false
Useful life - 60 months,3,60,false,Base,2027-02-28,2027,62283.76452324122,25536.3434545289,36747.42106871232,20959.18341868301,46495.52687321191,853662.5553535079,false
Useful life - 60 months,3,60,false,Base,2027-03-31,2027,62066.415110500864,25447.230195305354,36619.18491519551,21569.5031672696,47016.73336257495,868712.2371014338,false
Useful life - 60 months,3,60,false,Base,2027-04-30,2027,61854.45159472648,25360.325153837854,36494.12644088862,22177.738607951076,47538.06376178893,883028.6249343713,false
Useful life - 60 months,3,60,false,Base,2027-05-31,2027,61647.74051392356,25275.573610708656,36372.1669032149,22783.941389671323,48059.51500037998,896616.8504479149,false
Useful life - 60 months,3,60,false,Base,2027-06-30,2027,61446.15171327262,25192.922202441776,36253.229510830846,23388.161881518503,48581.084083960275,909481.9180772273,false
Useful life - 60 months,3,60,false,Base,2027-07-31,2027,61249.55826317778,25112.31888790289,36137.23937527489,23990.449204439752,49102.76809234264,921628.7082480624,false
Useful life - 60 months,3,60,false,Base,2027-08-31,2027,61057.83637934596,25033.71291553184,36024.12346381412,24590.85126216999,49624.56417770183,933061.9804497065,false
Useful life - 60 months,3,60,false,Base,2027-09-30,2027,60870.865344846636,24957.05479138712,35913.810553459516,25189.414771394313,50146.469562781436,943786.3762317718,false
Useful life - 60 months,3,60,false,Base,2027-10-31,2027,60688.527434102914,24882.296247982194,35806.23118612072,25786.18529116299,50668.481539145185,953806.4221267295,false
Useful life - 60 months,3,60,false,Base,2027-11-30,2027,60510.70783876605,24809.39021389408,35701.31762487197,26381.20725157752,51190.5974654716,963126.532500024,false
Useful life - 60 months,3,60,false,Base,2027-12-31,2027,60337.294595426814,24738.29078412499,35599.00381130182,26974.523981765888,51712.81476589088,971751.0123295598,false
Useful life - 60 months,3,60,false,Base_FullClose,2024-01-31,2024,29264.806800000002,11998.570788,17266.236011999998,287.77060019999993,12286.3413882,16978.465411799996,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-02-29,2024,43091.9502,17667.699581999997,25424.250618,711.5081104999999,18379.207692499996,41691.207919299995,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-03-31,2024,80616.4647,33052.750527,47563.714173,1504.23668005,34556.98720705,87750.68541225,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-04-30,2024,48675.9831,19957.153070999997,28718.830028999993,1982.8838471999998,21940.036918199996,114486.63159404999,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,2733.9633697999993,34050.1604138,156817.43958024998,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,3136.5489582499995,19922.320951250003,177836.025929,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,3364.1479629999994,12853.869177999997,188127.818251,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,3848.1648617499995,24029.20843675,213320.66731425,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,4241.0650515,20623.0051665,232653.61364775,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,4616.9902303,20291.158702299996,250592.13414545,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,5272.4183776499995,32600.439436649995,284645.40460879996,true
Useful life - 60 months,3,60,false,Base_FullClose,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,6472.035231599999,56489.9582946,350150.38061419997,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,7311.208840099998,42300.481330099996,393189.58828409994,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,7871.72395885,31242.354333849995,418948.77145024994,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,8433.66428455,31863.718542549996,444231.52670769993,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,9009.554455199997,33021.24631619999,469775.38249149994,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-05-31,2025,35813.6487,14683.595967,21130.052733,9361.722000749998,24045.317967749997,481543.71322374995,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-06-30,2025,59524.8819,24405.201579,35119.680321,9947.050006099998,34352.2515851,506716.34353864996,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,10241.127151699999,22502.6488157,514119.84512295,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,10622.417191649998,26520.273094649998,526374.8303283,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,11282.861303649997,38820.022583649996,554718.61574465,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,11709.791784799998,29510.622015799992,568624.65282885,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,12730.803481799998,55301.79966179999,617154.5511670499,true
Useful life - 60 months,3,60,false,Base_FullClose,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,13452.090597449996,43526.09575844999,646979.6875086,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-01-31,2026,44214.5802,18127.977882,26086.602318,13886.867302749997,32014.845184749996,659179.42252385,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,14260.533477749997,29840.512977749997,667338.8595461,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,14743.626058899998,34886.1302899,681580.7883562,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,15578.755621549999,50399.41196255,716109.80649365,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,16172.7083059,40937.5151449,735574.2592487499,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,16865.6805693,45759.1003653,760286.9144834499,true
Useful life - 60 months,3,60,false,Base_FullClose,2026-07-31,2026,65021.82221443437,26658.947107918088,38362.87510651628,17505.061821075273,44164.00892899336,781144.7277688909,false
Useful life - 60 months,3,60,false,Base_FullClose,2026-08-31,2026,37950.09842104734,15559.540352629407,22390.55806841793,17878.237788882238,33437.77814151165,785657.0480484266,false
Useful life - 60 months,3,60,false,Base_FullClose,2026-09-30,2026,31784.11508603621,13031.487185274846,18752.627900761363,18190.781587228255,31222.2687725031,786218.8943619598,false
Useful life - 60 months,3,60,false,Base_FullClose,2026-10-31,2026,31864.20432081882,13064.323771535715,18799.8805492831,18504.112929716306,31568.436701252023,786514.6619815265,false
Useful life - 60 months,3,60,false,Base_FullClose,2026-11-30,2026,62475.4798398557,25614.94673434084,36860.53310551487,19118.455148141555,44733.401882482394,804256.7399388999,false
Useful life - 60 months,3,60,false,Base_FullClose,2026-12-31,2026,62475.4798398557,25614.94673434084,36860.53310551487,19732.797366566803,45347.74410090764,821384.475677848,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-01-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,20347.139584992052,45962.08631933289,837897.8691983708,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-02-28,2027,62475.4798398557,25614.94673434084,36860.53310551487,20961.4818034173,46576.42853775814,853796.9205004685,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-03-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,21575.82402184255,47190.77075618339,869081.6295841408,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-04-30,2027,62475.4798398557,25614.94673434084,36860.53310551487,22190.166240267794,47805.11297460864,883751.9964493879,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-05-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,22804.508458693042,48419.45519303388,897808.0210962096,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-06-30,2027,62475.4798398557,25614.94673434084,36860.53310551487,23418.85067711829,49033.797411459134,911249.7035246062,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-07-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,24033.19289554354,49648.139629884376,924077.0437345775,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-08-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,24647.53511396879,50262.48184830963,936290.0417261235,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-09-30,2027,62475.4798398557,25614.94673434084,36860.53310551487,25261.877332394037,50876.82406673487,947888.6974992444,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-10-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,25876.219550819285,51491.16628516013,958873.0110539399,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-11-30,2027,62475.4798398557,25614.94673434084,36860.53310551487,26490.561769244527,52105.50850358537,969242.9823902103,false
Useful life - 60 months,3,60,false,Base_FullClose,2027-12-31,2027,62475.4798398557,25614.94673434084,36860.53310551487,27104.903987669775,52719.85072201061,978998.6115080554,false
Useful life - 60 months,3,60,false,Base_Targeted,2024-01-31,2024,29264.806800000002,11998.570788,17266.236011999998,287.77060019999993,12286.3413882,16978.465411799996,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-02-29,2024,43091.9502,17667.699581999997,25424.250618,711.5081104999999,18379.207692499996,41691.207919299995,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-03-31,2024,80616.4647,33052.750527,47563.714173,1504.23668005,34556.98720705,87750.68541225,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-04-30,2024,48675.9831,19957.153070999997,28718.830028999993,1982.8838471999998,21940.036918199996,114486.63159404999,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-05-31,2024,76380.9684,31316.197043999997,45064.77135599999,2733.9633698,34050.1604138,156817.43958024998,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-06-30,2024,40940.9073,16785.771993000002,24155.135307,3136.5489582499995,19922.320951250003,177836.025929,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-07-31,2024,23145.6615,9489.721214999998,13655.940284999999,3364.1479629999994,12853.869177999997,188127.818251,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-08-31,2024,49222.0575,20181.043575,29041.013924999996,3848.1648617499995,24029.20843675,213320.66731425,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-09-30,2024,39955.9515,16381.940115,23574.011384999994,4241.0650515,20623.0051665,232653.61364775,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-10-31,2024,38229.6792,15674.168471999998,22555.510727999997,4616.9902303,20291.158702299996,250592.13414545,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-11-30,2024,66653.70989999999,27328.021058999995,39325.688840999996,5272.4183776499995,32600.439436649995,284645.40460879996,true
Useful life - 60 months,3,60,false,Base_Targeted,2024-12-31,2024,121994.9343,50017.923063,71977.01123699998,6472.0352316,56489.9582946,350150.38061419997,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-01-31,2025,85339.689,34989.272489999996,50350.416509999995,7311.208840099999,42300.481330099996,393189.58828409994,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-02-28,2025,57001.5375,23370.630374999997,33630.907125,7871.723958849999,31242.354333849995,418948.77145024994,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-03-31,2025,57146.47379999999,23430.054257999996,33716.419541999996,8433.66428455,31863.718542549996,444231.52670769993,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-04-30,2025,58565.10209999999,24011.691860999996,34553.410239,9009.5544552,33021.24631619999,469775.38249149994,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-05-31,2025,35813.6487,14683.595967,21130.052733,9361.722000749998,24045.317967749997,481543.71322374995,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-06-30,2025,59524.8819,24405.201579,35119.680321,9947.050006099998,34352.2515851,506716.34353864996,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-07-31,2025,29906.150400000002,12261.521664,17644.628736000002,10241.127151699999,22502.6488157,514119.84512295,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-08-31,2025,38775.2583,15897.855903,22877.402396999998,10622.417191649998,26520.273094649998,526374.8303283,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-09-30,2025,67163.808,27537.161279999997,39626.64672,11282.86130365,38820.022583649996,554718.61574465,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-10-31,2025,43416.6591,17800.830230999996,25615.828868999997,11709.791784799996,29510.622015799992,568624.65282885,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-11-30,2025,103831.698,42570.996179999995,61260.70182,12730.803481799998,55301.79966179999,617154.5511670499,true
Useful life - 60 months,3,60,false,Base_Targeted,2025-12-31,2025,73351.2321,30074.005160999997,43277.226939,13452.090597449998,43526.09575845,646979.6875086,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-01-31,2026,44214.5802,18127.977882,26086.602318,13886.867302749997,32014.845184749996,659179.42252385,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-02-28,2026,37999.94999999999,15579.979499999998,22419.970499999992,14260.533477749996,29840.512977749993,667338.8595461,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-03-31,2026,49128.0591,20142.504231,28985.554868999996,14743.626058899998,34886.1302899,681580.7883562,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-04-30,2026,84928.4301,34820.656341,50107.773758999996,15578.755621549997,50399.41196255,716109.80649365,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-05-31,2026,60401.9679,24764.806838999997,35637.161061,16172.7083059,40937.5151449,735574.2592487499,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-06-30,2026,70471.7556,28893.419796000002,41578.335804,16865.6805693,45759.1003653,760286.9144834499,true
Useful life - 60 months,3,60,false,Base_Targeted,2026-07-31,2026,65021.82221443437,26658.947107918088,38362.87510651628,17505.06182107527,44164.00892899335,781144.7277688909,false
Useful life - 60 months,3,60,false,Base_Targeted,2026-08-31,2026,37950.09842104734,15559.540352629407,22390.55806841793,17878.237788882234,33437.77814151164,785657.0480484266,false
Useful life - 60 months,3,60,false,Base_Targeted,2026-09-30,2026,31784.11508603621,13031.487185274846,18752.627900761363,18190.78158722826,31222.268772503106,786218.8943619598,false
Useful life - 60 months,3,60,false,Base_Targeted,2026-10-31,2026,31864.20432081882,13064.323771535715,18799.8805492831,18504.11292971631,31568.436701252023,786514.6619815265,false
Useful life - 60 months,3,60,false,Base_Targeted,2026-11-30,2026,62433.46111569464,25597.719057434802,36835.74205825984,19118.04196402064,44715.761021455444,804232.3620757657,false
Useful life - 60 months,3,60,false,Base_Targeted,2026-12-31,2026,62475.4798398557,25614.94673434084,36860.53310551487,19732.384182445887,45347.33091678673,821360.5109988347,false
