acquisition_quarter,acquisition_quarter_start,segment,customer_id,quarter_end_date,quarters_since_acquisition,arr
2020Q1,2020-01-01 00:00:00,SMB,CUST-00060,2025-09-30,22,11556.60
2020Q1,2020-01-01 00:00:00,SMB,CUST-00060,2025-12-31,23,14225.40
2020Q1,2020-01-01 00:00:00,SMB,CUST-00060,2026-03-31,24,12006.84
2020Q1,2020-01-01 00:00:00,SMB,CUST-00060,2026-06-30,25,14779.56
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2024-03-31,16,2046.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2024-06-30,17,2046.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2024-09-30,18,2046.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2024-12-31,19,2046.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2025-03-31,20,2125.44
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2025-06-30,21,2125.44
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2025-09-30,22,2125.44
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2025-12-31,23,2125.44
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2026-03-31,24,2191.80
2020Q1,2020-01-01 00:00:00,SMB,CUST-00067,2026-06-30,25,2191.80
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2024-03-31,16,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2024-06-30,17,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2024-09-30,18,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2024-12-31,19,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2025-03-31,20,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2025-06-30,21,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2025-09-30,22,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2025-12-31,23,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2026-03-31,24,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00071,2026-06-30,25,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2024-03-31,16,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2024-06-30,17,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2024-09-30,18,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2024-12-31,19,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2025-03-31,20,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2025-06-30,21,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2025-09-30,22,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2025-12-31,23,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2026-03-31,24,2901.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00061,2026-06-30,25,4061.64
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2024-03-31,16,23958.12
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2024-06-30,17,23958.12
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2024-09-30,18,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2024-12-31,19,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2025-03-31,20,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2025-06-30,21,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2025-09-30,22,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2025-12-31,23,27839.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2026-03-31,24,27839.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2024-03-31,16,6174.72
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2024-06-30,17,6409.20
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2024-09-30,18,7210.32
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2024-12-31,19,7210.32
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2025-03-31,20,7210.32
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2025-06-30,21,7467.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2025-09-30,22,7467.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2025-12-31,23,7467.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2025-03-31,20,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2025-06-30,21,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2025-09-30,22,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2025-12-31,23,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2026-03-31,24,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2026-06-30,25,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2024-03-31,16,2829.96
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2024-06-30,17,2829.96
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2024-09-30,18,2829.96
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2024-12-31,19,2829.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2024-03-31,16,21244.92
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2024-03-31,16,4759.68
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2024-06-30,17,4759.68
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2024-09-30,18,4759.68
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2024-12-31,19,4759.68
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2025-03-31,20,4928.64
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2025-06-30,21,4928.64
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2025-09-30,22,4928.64
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2025-12-31,23,4928.64
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2026-03-31,24,5115.96
2020Q1,2020-01-01 00:00:00,SMB,CUST-00070,2026-06-30,25,5115.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2024-06-30,17,22052.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2024-09-30,18,22052.76
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2024-03-31,16,315064.44
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2024-06-30,17,315064.44
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2024-09-30,18,315064.44
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2024-12-31,19,315064.44
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2025-03-31,20,315064.44
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2025-06-30,21,315071.88
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2025-09-30,22,315071.88
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2025-12-31,23,315071.88
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2026-03-31,24,315071.88
2020Q1,2020-01-01 00:00:00,Enterprise,CUST-00190,2026-06-30,25,315071.88
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2024-12-31,19,22052.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2025-03-31,20,22052.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2025-06-30,21,23022.60
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2025-09-30,22,23022.60
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2025-12-31,23,23022.60
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2026-03-31,24,23022.60
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00164,2026-06-30,25,23021.88
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2024-03-31,16,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2024-06-30,17,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2024-09-30,18,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00076,2024-12-31,19,2677.08
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2026-03-31,24,7467.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00075,2026-06-30,25,0.00
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2025-03-31,20,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2025-06-30,21,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2025-09-30,22,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2025-12-31,23,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2026-03-31,24,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00077,2026-06-30,25,4002.12
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2024-03-31,16,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2024-06-30,17,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2024-09-30,18,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2024-12-31,19,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2025-03-31,20,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2025-06-30,21,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2025-09-30,22,5255.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00158,2026-06-30,25,27839.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2025-12-31,23,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2026-03-31,24,5255.76
2020Q1,2020-01-01 00:00:00,SMB,CUST-00080,2026-06-30,25,5255.76
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2024-03-31,16,33220.80
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2024-06-30,17,33220.80
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2024-09-30,18,33220.80
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2024-12-31,19,33220.80
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2025-03-31,20,34710.48
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2025-06-30,21,34710.48
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2025-09-30,22,46961.64
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2025-12-31,23,46961.64
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2026-03-31,24,43257.24
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00156,2026-06-30,25,43257.24
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2024-03-31,16,49372.08
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2024-06-30,17,51774.00
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2024-09-30,18,51774.00
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2024-12-31,19,51774.00
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2025-03-31,20,51774.00
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2025-06-30,21,54291.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2025-09-30,22,54291.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2025-12-31,23,54291.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2026-03-31,24,54291.96
2020Q1,2020-01-01 00:00:00,Mid-Market,CUST-00163,2026-06-30,25,56000.52
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2024-03-31,15,36462.84
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2024-03-31,15,3609.72
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2024-09-30,17,38874.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2024-12-31,18,38874.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2025-03-31,19,38874.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2025-06-30,20,36750.60
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2025-09-30,21,36750.60
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2025-12-31,22,36750.60
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2026-03-31,23,39264.24
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2026-06-30,24,39264.24
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2024-03-31,15,22004.52
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2024-06-30,16,22004.52
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2024-09-30,17,23030.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2024-12-31,18,23030.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2025-03-31,19,23030.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2025-06-30,20,23030.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2025-09-30,21,23830.80
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2025-12-31,22,23830.80
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2026-03-31,23,23830.80
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00170,2026-06-30,24,23830.80
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2024-03-31,15,7908.72
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2024-06-30,16,8291.16
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2024-09-30,17,8291.16
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2024-12-31,18,8291.16
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2025-03-31,19,8291.16
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2025-06-30,20,8654.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2025-09-30,21,8654.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2025-12-31,22,8654.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2026-03-31,23,8654.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00095,2026-06-30,24,8956.44
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00166,2024-06-30,16,38874.36
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2024-03-31,15,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2024-06-30,16,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2024-09-30,17,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2024-12-31,18,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2025-03-31,19,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2025-06-30,20,5128.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2025-09-30,21,4487.76
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2025-12-31,22,4487.76
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2026-03-31,23,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00089,2026-06-30,24,0.00
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2024-03-31,15,39021.24
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2024-06-30,16,39021.24
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2024-09-30,17,40956.84
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2024-12-31,18,54579.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2025-03-31,19,54579.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2025-06-30,20,54579.36
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2025-09-30,21,40959.72
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2025-12-31,22,54583.20
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2026-03-31,23,54583.20
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00169,2026-06-30,24,54583.20
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2024-06-30,16,6421.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2024-09-30,17,6421.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2024-12-31,18,6421.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2025-03-31,19,6421.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2025-06-30,20,6421.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2025-09-30,21,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2025-12-31,22,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2026-03-31,23,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2026-06-30,24,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2024-03-31,15,5360.64
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2024-03-31,15,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2024-06-30,16,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2024-09-30,17,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2024-12-31,18,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2025-03-31,19,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2025-06-30,20,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2025-09-30,21,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2025-12-31,22,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2026-03-31,23,2709.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00094,2026-06-30,24,4598.88
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2024-06-30,16,5360.64
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2024-03-31,15,2537.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2024-06-30,16,2537.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2024-09-30,17,2537.28
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2024-12-31,18,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2025-03-31,19,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2025-06-30,20,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2025-09-30,21,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2025-12-31,22,0.00
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2024-03-31,15,36029.76
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2024-09-30,17,3977.76
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2024-12-31,18,6006.24
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2025-03-31,19,7597.32
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2025-06-30,20,7597.32
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2025-09-30,21,4138.08
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2025-12-31,22,4138.08
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2026-03-31,23,4138.08
2020Q2,2020-04-01 00:00:00,SMB,CUST-00099,2026-06-30,24,4138.08
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2026-03-31,23,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00086,2026-06-30,24,0.00
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2026-06-30,24,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2024-06-30,16,3609.72
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2024-09-30,17,3609.60
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2024-12-31,18,3609.60
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2024-06-30,16,28484.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2024-09-30,17,28484.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2024-12-31,18,28484.88
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2025-03-31,19,37814.16
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2025-03-31,19,3609.60
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2025-06-30,20,3609.60
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2025-09-30,21,3750.96
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2025-12-31,22,3750.96
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2026-03-31,23,3750.96
2020Q2,2020-04-01 00:00:00,SMB,CUST-00104,2026-06-30,24,5251.32
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2024-03-31,15,4598.88
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2024-06-30,16,4598.88
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2024-09-30,17,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2024-12-31,18,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2025-03-31,19,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2025-06-30,20,3427.92
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2025-06-30,20,29803.56
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2025-09-30,21,29803.56
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2025-12-31,22,29803.56
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2026-03-31,23,29803.56
2020Q2,2020-04-01 00:00:00,Mid-Market,CUST-00165,2026-06-30,24,29804.88
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2025-09-30,21,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2025-12-31,22,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00100,2026-03-31,23,3427.92
2020Q2,2020-04-01 00:00:00,SMB,CUST-00098,2024-03-31,15,6421.92
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2024-03-31,14,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00113,2024-03-31,14,5168.40
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2024-09-30,16,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2024-12-31,17,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2025-03-31,18,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2025-06-30,19,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2025-09-30,20,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2025-12-31,21,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2026-03-31,22,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2026-06-30,23,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2024-03-31,14,4966.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2024-06-30,15,3977.76
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2024-09-30,16,3977.76
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2024-12-31,17,3977.76
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2025-03-31,18,3977.76
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2025-06-30,19,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2025-09-30,20,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2025-12-31,21,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2026-03-31,22,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00119,2026-06-30,23,0.00
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2024-03-31,14,62262.00
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2024-06-30,15,62262.00
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2024-09-30,16,46643.04
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2024-12-31,17,46643.04
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2025-03-31,18,46643.04
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2025-06-30,19,65300.28
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2025-09-30,20,48307.20
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2025-12-31,21,48307.20
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2026-03-31,22,48307.20
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00172,2026-06-30,23,55306.92
2020Q3,2020-07-01 00:00:00,SMB,CUST-00110,2024-06-30,15,16933.44
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2024-03-31,14,9315.72
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2024-06-30,15,9315.72
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2024-09-30,16,9315.72
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2024-12-31,17,9315.72
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2025-03-31,18,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2025-06-30,19,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2025-09-30,20,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2025-12-31,21,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2026-03-31,22,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00117,2026-06-30,23,0.00
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2024-06-30,15,3163.80
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2024-09-30,16,3163.80
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2024-12-31,17,3163.80
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2025-03-31,18,3163.80
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2025-06-30,19,3163.80
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00175,2025-09-30,20,10998.60
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00175,2025-12-31,21,10998.60
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00175,2026-03-31,22,10998.60
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00175,2026-06-30,23,17030.88
2020Q3,2020-07-01 00:00:00,SMB,CUST-00120,2025-09-30,20,3163.80
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00176,2024-03-31,14,15643.32
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00176,2024-06-30,15,21900.72
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00176,2024-09-30,16,21900.72
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00176,2024-12-31,17,16195.32
2020Q3,2020-07-01 00:00:00,Mid-Market,CUST-00176,2025-03-31,18,16195.32
