customer_id,customer_name,segment,employee_count,region,acquisition_date,acquisition_channel,initial_contract_type,journey_archetype,account_owner_rep_id,csm_id,customer_status,churn_date,first_arr
CUST-00328,Wasatch Boiler Works Co.,SMB,21,Southeast,2021-12-27,Inbound - Paid,annual,steady,REP-019,EMP-0139,Active,,7524.43
CUST-00333,Puget Sound Mechanical Systems Group,SMB,19,Mid-Atlantic,2021-12-27,Inbound - Organic,annual,churn_and_return,REP-005,EMP-0317,Active,,2859.36
CUST-00336,Coastal Bend Mechanical Contractors Services,Mid-Market,101,Midwest,2021-01-29,Inbound - Organic,annual,churn_and_return,REP-015,EMP-0042,Active,,19484.58
CUST-00338,Prentice Energy Services Corp.,Mid-Market,112,Midwest,2021-01-13,Outbound - SDR,annual,steady,REP-010,EMP-0317,Active,,11546.88
CUST-00339,Adirondack HVAC,Mid-Market,359,Midwest,2021-02-27,Trade Show / Event,annual,expand_then_contract,REP-022,EMP-0119,Active,,29568.11
CUST-00340,Cumberland Plumbing & Heating Holdings,Mid-Market,95,Midwest,2021-02-13,Inbound - Paid,annual,land_and_expand,REP-015,EMP-0258,Churned,2025-02-12,9554.46
CUST-00341,Iverson Property Services LLC,Mid-Market,72,Southeast,2021-02-25,Outbound - SDR,annual,land_and_expand,REP-007,EMP-0106,Active,,8561.19
CUST-00342,Harborview Sheet Metal Services,Mid-Market,142,Southwest,2021-02-28,Inbound - Paid,annual,steady,REP-017,EMP-0312,Churned,2024-02-27,16828.59
CUST-00343,Hutchins Property Services Partners,Mid-Market,130,Northeast,2021-03-29,Outbound - SDR,annual,steady,REP-007,EMP-0289,Active,,23107.01
CUST-00344,Draeger Plumbing & Heating Holdings,Mid-Market,220,West,2021-03-11,Outbound - SDR,annual,steady,REP-015,EMP-0172,Active,,17922.37
CUST-00345,Bellamy Glass & Glazing Partners,Mid-Market,158,West,2021-03-09,Inbound - Paid,annual,land_and_expand,REP-010,EMP-0148,Active,,19097.11
CUST-00346,Vandermeer Facility Services Inc.,Mid-Market,177,West,2021-03-26,Inbound - Paid,annual,land_and_expand,REP-015,EMP-0219,Active,,12625.16
CUST-00348,Copperfield Roofing,Mid-Market,100,Midwest,2021-03-11,Outbound - SDR,annual,churn_and_return,REP-017,EMP-0219,Active,,23174.44
CUST-00349,Nakashima Plumbing & Heating,Mid-Market,136,Great Lakes,2021-04-26,Inbound - Paid,multi_year,land_and_expand,REP-015,EMP-0322,Active,,12485.73
CUST-00351,Brightline Refrigeration,Mid-Market,160,Canada,2021-04-27,Inbound - Paid,annual,steady,REP-022,EMP-0081,Active,,21026.76
CUST-00352,Nakashima Pipefitting,Mid-Market,219,Midwest,2021-04-03,Inbound - Organic,multi_year,land_and_expand,REP-007,EMP-0291,Active,,24929.97
CUST-00353,Ironbridge Mechanical Partners,Mid-Market,164,Mid-Atlantic,2021-05-28,Partner / Referral,annual,land_and_expand,REP-022,EMP-0119,Active,,15456.65
CUST-00354,Copperfield Heating & Air & Sons,Mid-Market,137,Southeast,2021-05-26,Inbound - Organic,annual,churn_and_return,REP-022,EMP-0172,Active,,18967.31
CUST-00355,Quintero Elevator Services,Mid-Market,65,Mountain,2021-05-26,Trade Show / Event,annual,land_and_expand,REP-022,EMP-0301,Active,,6688.10
CUST-00356,Kilbride HVAC Services,Mid-Market,56,Great Lakes,2021-05-27,Inbound - Paid,annual,land_and_expand,REP-022,EMP-0182,Active,,10381.87
CUST-00357,Okanagan Energy Services Services,Mid-Market,154,South Central,2021-06-09,Outbound - SDR,annual,land_and_expand,REP-007,EMP-0178,Active,,19020.57
CUST-00359,Uphoff Glass & Glazing Partners,Mid-Market,105,Great Lakes,2021-06-10,Inbound - Paid,annual,steady,REP-010,EMP-0070,Active,,7636.75
CUST-00360,Castellano Plumbing & Heating Corp.,Mid-Market,132,South Central,2021-06-28,Outbound - SDR,annual,land_and_expand,REP-017,EMP-0284,Active,,14919.45
CUST-00363,Mulcahy Building Services,Mid-Market,154,West,2021-07-17,Outbound - SDR,annual,churn_and_return,REP-018,EMP-0106,Active,,16100.01
CUST-00364,Clearwater Sheet Metal & Sons,Mid-Market,162,Great Lakes,2021-07-28,Outbound - SDR,annual,land_and_expand,REP-022,EMP-0245,Churned,2025-07-27,22847.78
CUST-00366,Sonoran Elevator Services Co.,Mid-Market,148,Midwest,2021-08-31,Partner / Referral,annual,land_and_expand,REP-007,EMP-0154,Active,,11596.46
CUST-00367,Palouse Fire Protection,Mid-Market,77,Southeast,2021-08-29,Inbound - Organic,annual,steady,REP-018,EMP-0081,Active,,12705.50
CUST-00368,Draeger Sheet Metal Inc.,Mid-Market,141,Mountain,2021-09-28,Inbound - Paid,annual,steady,REP-018,EMP-0303,Active,,14199.87
CUST-00369,Summit Line Plumbing Inc.,Mid-Market,79,West,2021-09-27,Outbound - SDR,annual,land_and_expand,REP-023,EMP-0225,Active,,17318.50
CUST-00371,Lindqvist Air Systems Inc.,Mid-Market,128,Mid-Atlantic,2021-09-27,Trade Show / Event,annual,land_and_expand,REP-022,EMP-0284,Active,,6912.11
CUST-00372,Kowalczyk Fire & Life Safety LLC,Mid-Market,130,Mid-Atlantic,2021-10-07,Trade Show / Event,monthly,expand_then_contract,REP-018,EMP-0219,Active,,23330.95
CUST-00373,Rio Grande Mechanical Contractors Holdings,Mid-Market,369,Northeast,2021-10-11,Outbound - SDR,annual,slow_decay,REP-022,EMP-0258,Active,,43182.44
CUST-00375,Northgate Heating & Air Co.,Mid-Market,58,South Central,2021-10-22,Outbound - SDR,annual,steady,REP-018,EMP-0178,Active,,16872.30
CUST-00376,Pinnacle Point Mechanical Systems Inc.,Mid-Market,93,Mid-Atlantic,2021-11-18,Outbound - SDR,monthly,steady,REP-022,EMP-0245,Active,,11351.97
CUST-00377,Ironbridge Security Systems Holdings,Mid-Market,56,Midwest,2021-11-26,Partner / Referral,annual,steady,REP-022,EMP-0258,Active,,7840.22
CUST-00378,Castellano Boiler Works LLC,Mid-Market,209,Mid-Atlantic,2021-11-26,Partner / Referral,annual,churn_and_return,REP-022,EMP-0284,Churned,2025-04-30,33846.06
CUST-00379,Hutchins Electrical Contractors,Mid-Market,109,West,2021-11-20,Trade Show / Event,multi_year,land_and_expand,REP-023,EMP-0081,Active,,11779.18
CUST-00380,Vandermeer Property Services & Sons,Mid-Market,186,Southeast,2021-12-10,Trade Show / Event,annual,expand_then_contract,REP-026,EMP-0225,Churned,2024-12-09,19664.36
CUST-00381,Brazos Controls,Mid-Market,115,Mountain,2021-12-09,Trade Show / Event,annual,steady,REP-007,EMP-0258,Active,,7383.46
CUST-00382,Vandermeer Fire & Life Safety Corp.,Mid-Market,153,Mid-Atlantic,2021-12-11,Outbound - SDR,annual,land_and_expand,REP-023,EMP-0148,Active,,27632.02
CUST-00383,Draeger Electrical Contractors Services,Mid-Market,94,Southeast,2021-12-26,Outbound - SDR,multi_year,fast_churn,REP-026,EMP-0148,Churned,2025-12-25,10629.56
CUST-00385,Danforth Fire Protection Services,Mid-Market,386,Great Lakes,2021-12-23,Trade Show / Event,annual,land_and_expand,REP-010,EMP-0245,Active,,48778.50
CUST-00386,Uphoff Plumbing Group,Mid-Market,155,Midwest,2021-12-29,Outbound - SDR,annual,steady,REP-023,EMP-0081,Active,,20036.15
CUST-00387,Ostrowski Electrical Contractors,Mid-Market,249,Mid-Atlantic,2021-12-31,Inbound - Organic,annual,steady,REP-010,EMP-0153,Active,,42534.88
CUST-00388,Susquehanna Plumbing Partners,Mid-Market,175,Mid-Atlantic,2021-12-25,Inbound - Organic,annual,slow_decay,REP-018,EMP-0312,Churned,2023-12-24,10644.23
CUST-00389,Meridian Building Services Partners,Mid-Market,156,Mountain,2021-12-19,Outbound - SDR,annual,steady,REP-007,EMP-0103,Churned,2025-12-18,21861.52
CUST-00391,Anchor Bay Industrial Services Corp.,Enterprise,821,South Central,2021-02-28,Partner / Referral,multi_year,land_and_expand,REP-012,EMP-0178,Churned,2024-02-27,63809.89
CUST-00394,Mahoney Controls,Enterprise,1264,Great Lakes,2021-06-25,Partner / Referral,multi_year,steady,REP-012,EMP-0154,Active,,144024.13
CUST-00395,Kowalczyk Sheet Metal Inc.,Enterprise,1220,Canada,2021-09-13,Inbound - Paid,annual,steady,REP-014,EMP-0032,Active,,134049.90
CUST-00396,Lowcountry Restoration Services,Enterprise,2021,Southeast,2021-10-06,Outbound - SDR,multi_year,land_and_expand,REP-014,EMP-0172,Active,,255250.70
CUST-00397,Prentice Pipefitting,Enterprise,690,Great Lakes,2021-11-17,Partner / Referral,multi_year,steady,REP-014,EMP-0225,Active,,57277.30
CUST-00398,Grimaldi Boiler Works,Enterprise,846,Great Lakes,2021-12-28,Trade Show / Event,multi_year,churn_and_return,REP-012,EMP-0171,Active,,113980.04
CUST-00399,Cascade Restoration Co.,SMB,24,West,2022-01-03,Inbound - Paid,monthly,steady,REP-016,EMP-0322,Active,,9061.73
CUST-00400,Klamath Property Services,SMB,26,Mountain,2022-01-27,Inbound - Paid,monthly,steady,REP-016,EMP-0042,Active,,2780.63
CUST-00403,Red River Landscape Services LLC,SMB,10,Mountain,2022-01-03,Inbound - Organic,monthly,steady,REP-016,EMP-0104,Churned,2025-06-30,4064.65
CUST-00404,Great Lakes Roofing Group,SMB,17,Mountain,2022-01-05,Trade Show / Event,annual,steady,REP-005,EMP-0182,Active,,6646.42
CUST-00406,Pinnacle Point Refrigeration Holdings,SMB,19,Southwest,2022-01-08,Inbound - Paid,annual,fast_churn,REP-019,EMP-0272,Churned,2024-01-07,4094.52
CUST-00409,Grimaldi Pipefitting Holdings,SMB,6,Great Lakes,2022-01-14,Inbound - Paid,monthly,steady,REP-003,EMP-0182,Active,,1241.97
CUST-00410,Bellamy Landscape Services Partners,SMB,8,Great Lakes,2022-01-30,Inbound - Paid,monthly,land_and_expand,REP-016,EMP-0272,Churned,2024-04-30,1148.24
CUST-00411,Riverworks Mechanical Partners,SMB,8,Mountain,2022-01-25,Outbound - SDR,monthly,steady,REP-003,EMP-0148,Active,,2412.46
CUST-00413,Okanagan Energy Services Co.,SMB,31,Canada,2022-01-27,Inbound - Paid,monthly,steady,REP-019,EMP-0240,Active,,7152.41
CUST-00415,Fraser Valley Plumbing & Heating LLC,SMB,12,Mid-Atlantic,2022-01-19,Trade Show / Event,monthly,steady,REP-019,EMP-0238,Active,,4577.50
CUST-00417,Mohawk Valley Energy Services Holdings,SMB,13,West,2022-02-13,Inbound - Paid,monthly,land_and_expand,REP-019,EMP-0219,Active,,3996.40
CUST-00418,Pemberton Electric & Sons,SMB,9,West,2022-02-20,Inbound - Organic,monthly,land_and_expand,REP-019,EMP-0315,Active,,1146.35
CUST-00419,Granite Peak Facility Services & Sons,SMB,12,Midwest,2022-02-13,Partner / Referral,monthly,land_and_expand,REP-016,EMP-0070,Churned,2026-04-30,2343.70
CUST-00420,Lindqvist Glass & Glazing Co.,SMB,11,Southeast,2022-02-28,Inbound - Paid,annual,steady,REP-019,EMP-0272,Churned,2024-02-27,2365.80
CUST-00421,Saskatoon Plumbing,SMB,12,West,2022-02-24,Inbound - Organic,annual,steady,REP-005,EMP-0303,Active,,4396.00
CUST-00422,Lowcountry Security Systems Partners,SMB,36,Northeast,2022-02-28,Outbound - SDR,monthly,steady,REP-003,EMP-0301,Churned,2024-01-31,9544.60
CUST-00423,Ackerley Elevator Services,SMB,20,Canada,2022-02-11,Outbound - SDR,annual,land_and_expand,REP-019,EMP-0171,Active,,4151.14
CUST-00425,Jankowski Elevator Services Inc.,SMB,20,Southwest,2022-02-23,Inbound - Organic,monthly,land_and_expand,REP-003,EMP-0225,Active,,10623.82
CUST-00426,Shenandoah Boiler Works & Sons,SMB,35,Midwest,2022-02-26,Trade Show / Event,monthly,steady,REP-019,EMP-0096,Active,,14380.73
CUST-00427,Granite Peak Controls Co.,SMB,28,Midwest,2022-02-15,Inbound - Organic,monthly,steady,REP-001,EMP-0148,Active,,10620.39
CUST-00428,Shenandoah Facilities Group Holdings,SMB,28,Mountain,2022-02-15,Inbound - Organic,monthly,expand_then_contract,REP-001,EMP-0303,Active,,3802.10
CUST-00429,Adirondack Electrical Contractors,SMB,10,Great Lakes,2022-02-11,Inbound - Paid,monthly,steady,REP-016,EMP-0178,Active,,2856.46
CUST-00431,Ostrowski Controls,SMB,10,Canada,2022-02-15,Inbound - Organic,monthly,land_and_expand,REP-019,EMP-0240,Active,,3668.15
CUST-00436,Panhandle Fire Protection & Sons,SMB,47,Southwest,2022-03-01,Outbound - SDR,annual,steady,REP-001,EMP-0245,Churned,2026-02-28,16589.86
CUST-00439,Annapolis Valley Plumbing Corp.,SMB,26,Midwest,2022-03-29,Inbound - Organic,monthly,steady,REP-001,EMP-0103,Churned,2025-04-30,6478.25
CUST-00441,Coastal Bend Electric Holdings,SMB,12,South Central,2022-03-20,Outbound - SDR,monthly,churn_and_return,REP-019,EMP-0219,Churned,2026-01-31,3942.71
CUST-00442,Tri-State Industrial Services Inc.,SMB,7,Southwest,2022-03-28,Inbound - Paid,annual,land_and_expand,REP-001,EMP-0263,Active,,1226.97
CUST-00443,Teton Landscape Services Partners,SMB,29,Midwest,2022-03-28,Partner / Referral,annual,land_and_expand,REP-003,EMP-0103,Active,,8886.05
CUST-00445,Meridian Energy Services Inc.,SMB,7,South Central,2022-03-25,Inbound - Organic,monthly,expand_then_contract,REP-016,EMP-0106,Active,,2381.80
CUST-00446,Holloway Air Systems Corp.,SMB,11,South Central,2022-03-11,Inbound - Organic,annual,land_and_expand,REP-001,EMP-0219,Churned,2025-03-10,6354.99
CUST-00448,Granite Peak Fire Protection,SMB,36,Canada,2022-03-31,Partner / Referral,monthly,steady,REP-019,EMP-0182,Active,,23318.71
CUST-00450,Laurentian Mechanical Systems,SMB,6,Great Lakes,2022-03-29,Inbound - Paid,annual,steady,REP-016,EMP-0240,Churned,2026-03-28,1831.17
CUST-00453,Wabash Building Services Group,SMB,7,Mountain,2022-03-15,Inbound - Organic,monthly,steady,REP-003,EMP-0042,Active,,2139.62
CUST-00456,Prentice Boiler Works Services,SMB,13,Canada,2022-03-31,Outbound - SDR,annual,steady,REP-019,EMP-0245,Active,,3982.48
CUST-00457,Gallardo Facility Services & Sons,SMB,20,Mid-Atlantic,2022-03-10,Partner / Referral,monthly,steady,REP-005,EMP-0301,Active,,5814.85
CUST-00460,Ozark Security Systems Holdings,SMB,45,Southwest,2022-04-27,Inbound - Paid,monthly,steady,REP-003,EMP-0199,Active,,17186.97
CUST-00461,Ozark Fire & Life Safety & Sons,SMB,32,Northeast,2022-04-23,Inbound - Organic,monthly,land_and_expand,REP-003,EMP-0070,Active,,13512.84
CUST-00462,Iverson Mechanical LLC,SMB,16,South Central,2022-04-26,Inbound - Paid,annual,steady,REP-003,EMP-0172,Active,,3349.63
CUST-00464,Okanagan Building Services,SMB,29,Mid-Atlantic,2022-04-25,Partner / Referral,annual,steady,REP-005,EMP-0258,Active,,10504.60
CUST-00465,Ruzicka Building Services,SMB,7,Midwest,2022-04-08,Trade Show / Event,annual,land_and_expand,REP-016,EMP-0272,Churned,2025-04-07,5563.65
CUST-00466,Ironbridge Glass & Glazing Group,SMB,17,Southwest,2022-04-30,Outbound - SDR,monthly,expand_then_contract,REP-001,EMP-0238,Active,,7002.98
CUST-00467,Ashworth Electric,SMB,10,Mountain,2022-04-29,Inbound - Paid,annual,steady,REP-001,EMP-0291,Active,,3385.28
CUST-00468,Holloway Facilities Group Group,SMB,20,West,2022-04-28,Partner / Referral,monthly,steady,REP-005,EMP-0153,Active,,3552.24
CUST-00471,Uphoff Air Systems,SMB,12,Northeast,2022-04-27,Partner / Referral,annual,steady,REP-005,EMP-0032,Churned,2025-04-26,2906.81
CUST-00472,Prentice Industrial Services,SMB,5,Southwest,2022-04-26,Partner / Referral,monthly,steady,REP-001,EMP-0317,Churned,2025-01-31,1730.77
CUST-00475,Vandermeer Security Systems Corp.,SMB,19,Canada,2022-05-04,Outbound - SDR,monthly,steady,REP-001,EMP-0199,Churned,2025-01-31,6505.30
CUST-00478,Petrosian Roofing,SMB,18,Southeast,2022-05-14,Inbound - Organic,annual,steady,REP-016,EMP-0213,Active,,4136.39
CUST-00480,Stonebridge Controls Partners,SMB,20,South Central,2022-05-28,Inbound - Paid,annual,steady,REP-019,EMP-0081,Active,,3123.51
CUST-00482,Ironbridge Mechanical Group,SMB,9,Northeast,2022-05-01,Trade Show / Event,monthly,steady,REP-019,EMP-0199,Active,,2074.22
CUST-00484,Rasmussen Building Services,SMB,21,Midwest,2022-05-16,Inbound - Paid,multi_year,land_and_expand,REP-001,EMP-0153,Active,,1707.33
CUST-00485,Annapolis Valley Mechanical Systems & Sons,SMB,19,South Central,2022-05-29,Inbound - Paid,monthly,land_and_expand,REP-016,EMP-0103,Active,,4910.92
CUST-00487,Cornerstone Glass & Glazing Co.,SMB,26,Great Lakes,2022-05-28,Inbound - Organic,monthly,expand_then_contract,REP-001,EMP-0238,Active,,4155.58
CUST-00491,Brannigan Electric Services,SMB,7,South Central,2022-06-21,Partner / Referral,monthly,steady,REP-019,EMP-0042,Active,,1766.85
CUST-00494,Hudson Valley Electrical Contractors,SMB,13,Southwest,2022-06-28,Inbound - Organic,monthly,steady,REP-016,EMP-0096,Active,,3560.22
CUST-00496,Hudson Valley Electric LLC,SMB,45,South Central,2022-06-01,Partner / Referral,monthly,steady,REP-019,EMP-0240,Active,,17412.72
CUST-00497,Palouse Pipefitting & Sons,SMB,18,Mountain,2022-06-27,Outbound - SDR,monthly,steady,REP-019,EMP-0289,Active,,3532.16
CUST-00498,Chinook Glass & Glazing & Sons,SMB,31,Great Lakes,2022-06-11,Partner / Referral,monthly,slow_decay,REP-016,EMP-0225,Churned,2025-01-31,6309.30
CUST-00500,Marchetti Restoration Services,SMB,12,Mountain,2022-06-22,Outbound - SDR,monthly,steady,REP-001,EMP-0172,Churned,2025-09-30,3837.40
CUST-00502,Klamath Air Systems Co.,SMB,18,South Central,2022-06-28,Inbound - Paid,monthly,expand_then_contract,REP-003,EMP-0178,Churned,2024-06-30,6443.21
CUST-00503,Saskatoon Fire & Life Safety Services,SMB,8,Mid-Atlantic,2022-06-30,Inbound - Organic,monthly,steady,REP-001,EMP-0303,Active,,2377.58
CUST-00504,Cumberland Facility Services Partners,SMB,13,Canada,2022-06-02,Partner / Referral,monthly,land_and_expand,REP-005,EMP-0103,Churned,2025-01-31,4241.05
CUST-00505,Pemberton Security Systems Inc.,SMB,15,Mountain,2022-06-10,Inbound - Paid,annual,churn_and_return,REP-005,EMP-0081,Churned,2025-11-30,5920.53
CUST-00506,Kearney Mechanical Systems LLC,SMB,11,Southeast,2022-06-24,Inbound - Paid,annual,land_and_expand,REP-001,EMP-0219,Churned,2025-10-31,1669.40
CUST-00507,Ostrowski Plumbing & Heating,SMB,5,Midwest,2022-07-28,Inbound - Paid,monthly,land_and_expand,REP-001,EMP-0272,Active,,1126.51
CUST-00508,Ostrowski Air Systems,SMB,8,Midwest,2022-07-06,Inbound - Organic,annual,land_and_expand,REP-003,EMP-0199,Active,,1728.79
CUST-00510,Delgado Sheet Metal Holdings,SMB,12,Mid-Atlantic,2022-07-31,Inbound - Paid,monthly,steady,REP-005,EMP-0317,Active,,3284.76
CUST-00513,Stonebridge Property Services Services,SMB,24,South Central,2022-07-22,Outbound - SDR,multi_year,land_and_expand,REP-005,EMP-0081,Active,,5689.85
CUST-00516,Ozark Facility Services Group,SMB,5,Canada,2022-07-29,Partner / Referral,monthly,expand_then_contract,REP-005,EMP-0315,Churned,2025-05-31,2402.18
CUST-00517,Mohawk Valley Electrical Contractors Inc.,SMB,12,Mountain,2022-07-26,Inbound - Organic,monthly,steady,REP-003,EMP-0258,Active,,2850.72
CUST-00518,Adirondack Controls & Sons,SMB,12,Southeast,2022-07-29,Outbound - SDR,monthly,land_and_expand,REP-003,EMP-0317,Churned,2024-10-31,3583.91
CUST-00519,Ironbridge Industrial Services,SMB,9,West,2022-08-27,Outbound - SDR,monthly,slow_decay,REP-005,EMP-0148,Churned,2026-01-31,4234.41
CUST-00520,Ostrowski HVAC,SMB,9,Canada,2022-08-29,Inbound - Organic,monthly,land_and_expand,REP-001,EMP-0258,Churned,2024-03-31,2718.14
CUST-00521,Anchor Bay Elevator Services LLC,SMB,25,Great Lakes,2022-08-28,Outbound - SDR,monthly,steady,REP-028,EMP-0033,Churned,2024-09-30,16938.82
CUST-00524,Red River Electric Co.,SMB,8,Northeast,2022-08-08,Inbound - Organic,annual,steady,REP-003,EMP-0317,Active,,1720.97
CUST-00525,Yarborough Air Systems LLC,SMB,23,Mid-Atlantic,2022-08-28,Partner / Referral,annual,land_and_expand,REP-005,EMP-0139,Churned,2025-08-27,4862.62
CUST-00527,Ackerley Building Services,SMB,13,Mountain,2022-08-30,Partner / Referral,monthly,steady,REP-019,EMP-0240,Active,,1593.80
CUST-00528,Chesapeake Plumbing & Heating,SMB,15,Southwest,2022-08-31,Inbound - Paid,monthly,expand_then_contract,REP-005,EMP-0033,Active,,4238.94
CUST-00529,Keystone Facilities Group LLC,SMB,19,Mid-Atlantic,2022-08-27,Inbound - Paid,monthly,land_and_expand,REP-019,EMP-0141,Churned,2024-12-31,3563.87
CUST-00532,Palouse Mechanical Systems Partners,SMB,10,Mid-Atlantic,2022-09-14,Outbound - SDR,monthly,land_and_expand,REP-016,EMP-0070,Active,,4605.81
CUST-00533,Blackhawk Energy Services LLC,SMB,28,Great Lakes,2022-09-27,Partner / Referral,monthly,steady,REP-001,EMP-0301,Churned,2024-12-31,13057.99
CUST-00534,Granite Peak Mechanical Contractors Inc.,SMB,12,Midwest,2022-09-26,Outbound - SDR,monthly,steady,REP-003,EMP-0312,Churned,2024-04-30,3611.44
CUST-00538,Teton Sheet Metal,SMB,20,South Central,2022-09-01,Inbound - Paid,monthly,expand_then_contract,REP-003,EMP-0172,Active,,4796.00
CUST-00540,Pemberton HVAC Inc.,SMB,32,Canada,2022-09-30,Partner / Referral,monthly,steady,REP-016,EMP-0182,Churned,2024-11-30,7500.09
CUST-00541,Cumberland Glass & Glazing Partners,SMB,7,Canada,2022-09-30,Outbound - SDR,monthly,churn_and_return,REP-005,EMP-0022,Churned,2025-01-31,1833.81
CUST-00543,Hudson Valley Heating & Air Services,SMB,7,Mountain,2022-09-28,Inbound - Paid,monthly,steady,REP-005,EMP-0245,Active,,1706.65
CUST-00546,Brazos Mechanical Corp.,SMB,27,Northeast,2022-09-25,Inbound - Paid,monthly,steady,REP-030,EMP-0106,Active,,5773.85
CUST-00549,Granite Peak Plumbing & Heating Partners,SMB,16,Canada,2022-10-29,Inbound - Organic,monthly,expand_then_contract,REP-005,EMP-0103,Churned,2026-02-28,4433.57
CUST-00550,Whitcomb Roofing Services,SMB,28,Northeast,2022-10-10,Inbound - Organic,monthly,land_and_expand,REP-003,EMP-0022,Churned,2025-02-28,11881.87
CUST-00551,Bellamy Security Systems,SMB,12,Mid-Atlantic,2022-10-31,Outbound - SDR,annual,fast_churn,REP-003,EMP-0022,Churned,2024-10-30,3044.26
