customer_id,product_id,contract_id,month_end_date,seats,mrr,arr
CUST-00357,PRD-DISPATCH,CTR-00357-03,2023-12-31,56,1529.66,18355.92
CUST-00358,PRD-CORE,CTR-00358-03,2023-12-31,22,1599.02,19188.24
CUST-00359,PRD-CORE,CTR-00359-03,2023-12-31,33,2372.36,28468.32
CUST-00359,PRD-INSIGHTS,CTR-00359-03,2023-12-31,0,807.37,9688.44
CUST-00360,PRD-CORE,CTR-00360-03,2023-12-31,26,2161.20,25934.40
CUST-00361,PRD-CORE,CTR-00361-03,2023-12-31,32,2312.65,27751.80
CUST-00361,PRD-DISPATCH,CTR-00361-03,2023-12-31,32,925.06,11100.72
CUST-00362,PRD-CORE,CTR-00362-03,2023-12-31,44,3465.02,41580.24
CUST-00363,PRD-CORE,CTR-00363-03,2023-12-31,34,2499.29,29991.48
CUST-00364,PRD-CORE,CTR-00364-03,2023-12-31,51,3761.67,45140.04
CUST-00364,PRD-INSIGHTS,CTR-00364-03,2023-12-31,0,605.99,7271.88
CUST-00366,PRD-CORE,CTR-00366-03,2023-12-31,14,1200.53,14406.36
CUST-00366,PRD-DISPATCH,CTR-00366-03,2023-12-31,14,480.21,5762.52
CUST-00366,PRD-INSIGHTS,CTR-00366-03,2023-12-31,0,949.21,11390.52
CUST-00367,PRD-CORE,CTR-00367-02,2023-12-31,45,3351.87,40222.44
CUST-00369,PRD-CORE,CTR-00369-03,2023-12-31,24,1844.39,22132.68
CUST-00369,PRD-DISPATCH,CTR-00369-03,2023-12-31,24,737.76,8853.12
CUST-00370,PRD-CORE,CTR-00370-02,2023-12-31,73,5253.64,63043.68
CUST-00370,PRD-INSIGHTS,CTR-00370-02,2023-12-31,0,655.95,7871.40
CUST-00371,PRD-CORE,CTR-00371-03,2023-12-31,45,3473.44,41681.28
CUST-00371,PRD-DISPATCH,CTR-00371-03,2023-12-31,45,1389.38,16672.56
CUST-00371,PRD-INSIGHTS,CTR-00371-03,2023-12-31,0,512.90,6154.80
CUST-00372,PRD-CORE,CTR-00372-03,2023-12-31,14,1091.80,13101.60
CUST-00373,PRD-CORE,CTR-00373-03,2023-12-31,23,1621.42,19457.04
CUST-00374,PRD-CORE,CTR-00374-03,2023-12-31,8,645.74,7748.88
CUST-00374,PRD-DISPATCH,CTR-00374-03,2023-12-31,8,258.29,3099.48
CUST-00375,PRD-CORE,CTR-00375-03,2023-12-31,57,4551.23,54614.76
CUST-00377,PRD-CORE,CTR-00377-03,2023-12-31,9,761.59,9139.08
CUST-00378,PRD-CORE,CTR-00378-03,2023-12-31,41,3294.47,39533.64
CUST-00381,PRD-CORE,CTR-00381-03,2023-12-31,19,1461.43,17537.16
CUST-00381,PRD-DISPATCH,CTR-00381-03,2023-12-31,19,584.57,7014.84
CUST-00382,PRD-CORE,CTR-00382-03,2023-12-31,53,3940.60,47287.20
CUST-00382,PRD-DISPATCH,CTR-00382-03,2023-12-31,53,1576.24,18914.88
CUST-00384,PRD-CORE,CTR-00384-03,2023-12-31,42,3384.02,40608.24
CUST-00385,PRD-CORE,CTR-00385-03,2023-12-31,14,1241.84,14902.08
CUST-00385,PRD-DISPATCH,CTR-00385-03,2023-12-31,14,496.74,5960.88
CUST-00386,PRD-CORE,CTR-00386-03,2023-12-31,19,1528.03,18336.36
CUST-00386,PRD-DISPATCH,CTR-00386-03,2023-12-31,19,611.21,7334.52
CUST-00387,PRD-CORE,CTR-00387-03,2023-12-31,27,2177.83,26133.96
CUST-00387,PRD-INSIGHTS,CTR-00387-03,2023-12-31,0,619.03,7428.36
CUST-00389,PRD-CORE,CTR-00389-03,2023-12-31,21,1584.38,19012.56
CUST-00390,PRD-CORE,CTR-00390-01,2023-12-31,42,3095.46,37145.52
CUST-00390,PRD-INSIGHTS,CTR-00390-01,2023-12-31,0,706.71,8480.52
CUST-00391,PRD-CORE,CTR-00391-03,2023-12-31,27,2196.83,26361.96
CUST-00391,PRD-DISPATCH,CTR-00391-03,2023-12-31,27,878.73,10544.76
CUST-00393,PRD-CORE,CTR-00393-03,2023-12-31,16,1347.64,16171.68
CUST-00393,PRD-INSIGHTS,CTR-00393-03,2023-12-31,0,625.43,7505.16
CUST-00394,PRD-CORE,CTR-00394-01,2023-12-31,9,737.38,8848.56
CUST-00394,PRD-DISPATCH,CTR-00394-01,2023-12-31,9,294.95,3539.40
CUST-00395,PRD-CORE,CTR-00395-03,2023-12-31,11,945.12,11341.44
CUST-00396,PRD-CORE,CTR-00396-02R,2023-12-31,15,1359.61,16315.32
CUST-00396,PRD-INSIGHTS,CTR-00396-02R,2023-12-31,0,919.22,11030.64
CUST-00397,PRD-CORE,CTR-00397-01,2023-12-31,36,2448.41,29380.92
CUST-00397,PRD-DISPATCH,CTR-00397-01,2023-12-31,36,979.37,11752.44
CUST-00398,PRD-CORE,CTR-00398-02,2023-12-31,44,3805.27,45663.24
CUST-00399,PRD-CORE,CTR-00399-02,2023-12-31,11,860.40,10324.80
CUST-00399,PRD-DISPATCH,CTR-00399-02,2023-12-31,11,344.16,4129.92
CUST-00400,PRD-CORE,CTR-00400-02,2023-12-31,38,2722.17,32666.04
CUST-00400,PRD-DISPATCH,CTR-00400-02,2023-12-31,38,1088.87,13066.44
CUST-00400,PRD-INSIGHTS,CTR-00400-02,2023-12-31,0,718.38,8620.56
CUST-00401,PRD-CORE,CTR-00401-01,2023-12-31,10,681.93,8183.16
CUST-00401,PRD-DISPATCH,CTR-00401-01,2023-12-31,10,272.77,3273.24
CUST-00403,PRD-CORE,CTR-00403-02,2023-12-31,69,5857.07,70284.84
CUST-00403,PRD-DISPATCH,CTR-00403-02,2023-12-31,69,2342.83,28113.96
CUST-00403,PRD-INSIGHTS,CTR-00403-02,2023-12-31,0,734.52,8814.24
CUST-00404,PRD-CORE,CTR-00404-02,2023-12-31,21,1783.38,21400.56
CUST-00405,PRD-CORE,CTR-00405-02,2023-12-31,37,2524.22,30290.64
CUST-00405,PRD-DISPATCH,CTR-00405-02,2023-12-31,37,1009.69,12116.28
CUST-00406,PRD-CORE,CTR-00406-02,2023-12-31,9,703.96,8447.52
CUST-00407,PRD-CORE,CTR-00407-02,2023-12-31,35,2588.02,31056.24
CUST-00409,PRD-CORE,CTR-00409-01,2023-12-31,158,4478.52,53742.24
CUST-00409,PRD-DISPATCH,CTR-00409-01,2023-12-31,158,1791.41,21496.92
CUST-00409,PRD-INSIGHTS,CTR-00409-01,2023-12-31,0,949.17,11390.04
CUST-00412,PRD-CORE,CTR-00412-02,2023-12-31,238,9102.60,109231.20
CUST-00412,PRD-DISPATCH,CTR-00412-02,2023-12-31,238,3641.04,43692.48
CUST-00413,PRD-CORE,CTR-00413-03,2023-12-31,228,8718.83,104625.96
CUST-00413,PRD-DISPATCH,CTR-00413-03,2023-12-31,228,3487.53,41850.36
CUST-00413,PRD-INSIGHTS,CTR-00413-03,2023-12-31,0,1322.40,15868.80
CUST-00414,PRD-CORE,CTR-00414-02,2023-12-31,492,18421.36,221056.32
CUST-00414,PRD-DISPATCH,CTR-00414-02,2023-12-31,492,7368.54,88422.48
CUST-00414,PRD-INSIGHTS,CTR-00414-02,2023-12-31,0,1283.17,15398.04
CUST-00415,PRD-CORE,CTR-00415-02,2023-12-31,110,3759.11,45109.32
CUST-00415,PRD-DISPATCH,CTR-00415-02,2023-12-31,110,1503.64,18043.68
CUST-00415,PRD-INSIGHTS,CTR-00415-02,2023-12-31,0,703.82,8445.84
CUST-00416,PRD-CORE,CTR-00416-01,2023-12-31,211,7998.50,95982.00
CUST-00416,PRD-DISPATCH,CTR-00416-01,2023-12-31,211,3199.40,38392.80
CUST-00416,PRD-INSIGHTS,CTR-00416-01,2023-12-31,0,1054.42,12653.04
CUST-00417,PRD-CORE,CTR-00417-01,2023-12-31,18,882.56,10590.72
CUST-00418,PRD-CORE,CTR-00418-01,2023-12-31,5,225.68,2708.16
CUST-00421,PRD-CORE,CTR-00421-01,2023-12-31,5,233.92,2807.04
CUST-00421,PRD-INSIGHTS,CTR-00421-01,2023-12-31,0,95.97,1151.64
CUST-00422,PRD-CORE,CTR-00422-02,2023-12-31,14,700.72,8408.64
CUST-00422,PRD-DISPATCH,CTR-00422-02,2023-12-31,14,280.29,3363.48
CUST-00424,PRD-CORE,CTR-00424-02,2023-12-31,9,446.10,5353.20
CUST-00427,PRD-CORE,CTR-00427-01,2023-12-31,3,151.20,1814.40
CUST-00428,PRD-CORE,CTR-00428-01,2023-12-31,4,186.39,2236.68
CUST-00428,PRD-DISPATCH,CTR-00428-01,2023-12-31,4,74.55,894.60
CUST-00428,PRD-INSIGHTS,CTR-00428-01,2023-12-31,0,96.82,1161.84
CUST-00429,PRD-CORE,CTR-00429-01,2023-12-31,4,195.80,2349.60
CUST-00431,PRD-CORE,CTR-00431-01,2023-12-31,16,663.43,7961.16
CUST-00431,PRD-DISPATCH,CTR-00431-01,2023-12-31,16,265.37,3184.44
CUST-00433,PRD-CORE,CTR-00433-01,2023-12-31,7,309.60,3715.20
CUST-00433,PRD-DISPATCH,CTR-00433-01,2023-12-31,7,123.84,1486.08
CUST-00433,PRD-INSIGHTS,CTR-00433-01,2023-12-31,0,143.21,1718.52
CUST-00436,PRD-CORE,CTR-00436-01,2023-12-31,6,278.02,3336.24
CUST-00436,PRD-DISPATCH,CTR-00436-01,2023-12-31,6,111.21,1334.52
CUST-00437,PRD-CORE,CTR-00437-01,2023-12-31,4,186.08,2232.96
CUST-00437,PRD-DISPATCH,CTR-00437-01,2023-12-31,4,74.43,893.16
CUST-00438,PRD-CORE,CTR-00438-01,2023-12-31,6,285.33,3423.96
CUST-00438,PRD-DISPATCH,CTR-00438-01,2023-12-31,6,114.13,1369.56
CUST-00439,PRD-CORE,CTR-00439-02,2023-12-31,5,248.00,2976.00
CUST-00440,PRD-CORE,CTR-00440-02,2023-12-31,8,407.75,4893.00
CUST-00441,PRD-CORE,CTR-00441-01,2023-12-31,20,968.32,11619.84
CUST-00442,PRD-CORE,CTR-00442-02,2023-12-31,9,447.61,5371.32
CUST-00442,PRD-INSIGHTS,CTR-00442-02,2023-12-31,0,212.40,2548.80
CUST-00444,PRD-CORE,CTR-00444-01,2023-12-31,17,805.40,9664.80
CUST-00444,PRD-DISPATCH,CTR-00444-01,2023-12-31,17,322.16,3865.92
CUST-00445,PRD-CORE,CTR-00445-01,2023-12-31,22,1018.95,12227.40
CUST-00445,PRD-DISPATCH,CTR-00445-01,2023-12-31,22,407.58,4890.96
CUST-00446,PRD-CORE,CTR-00446-01,2023-12-31,18,852.50,10230.00
CUST-00446,PRD-DISPATCH,CTR-00446-01,2023-12-31,18,341.00,4092.00
CUST-00447,PRD-CORE,CTR-00447-01,2023-12-31,9,396.75,4761.00
CUST-00447,PRD-DISPATCH,CTR-00447-01,2023-12-31,9,158.70,1904.40
CUST-00448,PRD-CORE,CTR-00448-01,2023-12-31,5,231.84,2782.08
CUST-00450,PRD-CORE,CTR-00450-01,2023-12-31,8,396.95,4763.40
CUST-00455,PRD-CORE,CTR-00455-02,2023-12-31,28,1222.26,14667.12
CUST-00455,PRD-DISPATCH,CTR-00455-02,2023-12-31,28,488.90,5866.80
CUST-00458,PRD-CORE,CTR-00458-01,2023-12-31,11,525.79,6309.48
CUST-00460,PRD-CORE,CTR-00460-02R,2023-12-31,6,279.84,3358.08
CUST-00460,PRD-DISPATCH,CTR-00460-02R,2023-12-31,6,111.94,1343.28
CUST-00461,PRD-CORE,CTR-00461-02,2023-12-31,3,155.96,1871.52
CUST-00462,PRD-CORE,CTR-00462-02,2023-12-31,19,950.53,11406.36
CUST-00465,PRD-CORE,CTR-00465-02,2023-12-31,8,381.55,4578.60
CUST-00465,PRD-DISPATCH,CTR-00465-02,2023-12-31,8,152.62,1831.44
CUST-00467,PRD-CORE,CTR-00467-01,2023-12-31,31,1496.69,17960.28
CUST-00467,PRD-DISPATCH,CTR-00467-01,2023-12-31,31,598.68,7184.16
CUST-00469,PRD-CORE,CTR-00469-02,2023-12-31,3,155.42,1865.04
CUST-00472,PRD-CORE,CTR-00472-01,2023-12-31,4,173.66,2083.92
CUST-00475,PRD-CORE,CTR-00475-02,2023-12-31,9,428.17,5138.04
CUST-00476,PRD-CORE,CTR-00476-01,2023-12-31,13,613.53,7362.36
CUST-00477,PRD-CORE,CTR-00477-01,2023-12-31,10,459.24,5510.88
CUST-00478,PRD-CORE,CTR-00478-01,2023-12-31,5,232.57,2790.84
CUST-00478,PRD-DISPATCH,CTR-00478-01,2023-12-31,5,93.03,1116.36
CUST-00481,PRD-CORE,CTR-00481-01,2023-12-31,22,996.38,11956.56
CUST-00481,PRD-DISPATCH,CTR-00481-01,2023-12-31,22,398.55,4782.60
CUST-00482,PRD-CORE,CTR-00482-01,2023-12-31,24,1144.41,13732.92
CUST-00482,PRD-DISPATCH,CTR-00482-01,2023-12-31,24,457.76,5493.12
CUST-00482,PRD-INSIGHTS,CTR-00482-01,2023-12-31,0,157.16,1885.92
CUST-00483,PRD-CORE,CTR-00483-02,2023-12-31,6,280.55,3366.60
CUST-00485,PRD-CORE,CTR-00485-02,2023-12-31,12,583.80,7005.60
CUST-00485,PRD-DISPATCH,CTR-00485-02,2023-12-31,12,233.52,2802.24
CUST-00486,PRD-CORE,CTR-00486-02,2023-12-31,6,293.38,3520.56
CUST-00486,PRD-INSIGHTS,CTR-00486-02,2023-12-31,0,228.10,2737.20
CUST-00487,PRD-CORE,CTR-00487-01,2023-12-31,14,663.10,7957.20
CUST-00487,PRD-DISPATCH,CTR-00487-01,2023-12-31,14,265.24,3182.88
CUST-00488,PRD-CORE,CTR-00488-02,2023-12-31,5,254.84,3058.08
CUST-00488,PRD-DISPATCH,CTR-00488-02,2023-12-31,5,101.94,1223.28
CUST-00489,PRD-CORE,CTR-00489-01,2023-12-31,4,205.93,2471.16
CUST-00489,PRD-DISPATCH,CTR-00489-01,2023-12-31,4,82.37,988.44
CUST-00489,PRD-INSIGHTS,CTR-00489-01,2023-12-31,0,207.94,2495.28
CUST-00492,PRD-CORE,CTR-00492-02,2023-12-31,6,295.21,3542.52
CUST-00492,PRD-DISPATCH,CTR-00492-02,2023-12-31,6,118.09,1417.08
CUST-00493,PRD-CORE,CTR-00493-01,2023-12-31,3,140.47,1685.64
CUST-00494,PRD-CORE,CTR-00494-02,2023-12-31,11,526.43,6317.16
CUST-00494,PRD-DISPATCH,CTR-00494-02,2023-12-31,11,210.57,2526.84
CUST-00497,PRD-CORE,CTR-00497-01,2023-12-31,13,601.21,7214.52
CUST-00497,PRD-INSIGHTS,CTR-00497-01,2023-12-31,0,111.76,1341.12
CUST-00500,PRD-CORE,CTR-00500-02,2023-12-31,7,335.72,4028.64
CUST-00502,PRD-CORE,CTR-00502-02,2023-12-31,5,264.86,3178.32
CUST-00504,PRD-CORE,CTR-00504-01,2023-12-31,5,210.43,2525.16
CUST-00506,PRD-CORE,CTR-00506-01,2023-12-31,6,277.14,3325.68
CUST-00506,PRD-DISPATCH,CTR-00506-01,2023-12-31,6,110.86,1330.32
CUST-00507,PRD-CORE,CTR-00507-01,2023-12-31,9,448.40,5380.80
CUST-00507,PRD-DISPATCH,CTR-00507-01,2023-12-31,9,179.36,2152.32
CUST-00514,PRD-CORE,CTR-00514-01,2023-12-31,3,143.40,1720.80
CUST-00517,PRD-CORE,CTR-00517-01,2023-12-31,7,337.11,4045.32
CUST-00519,PRD-CORE,CTR-00519-01,2023-12-31,36,1817.03,21804.36
CUST-00519,PRD-DISPATCH,CTR-00519-01,2023-12-31,36,726.81,8721.72
CUST-00520,PRD-CORE,CTR-00520-01,2023-12-31,6,286.68,3440.16
CUST-00521,PRD-CORE,CTR-00521-01,2023-12-31,5,232.76,2793.12
CUST-00523,PRD-CORE,CTR-00523-01,2023-12-31,6,266.96,3203.52
CUST-00523,PRD-DISPATCH,CTR-00523-01,2023-12-31,6,106.78,1281.36
CUST-00525,PRD-CORE,CTR-00525-01,2023-12-31,12,570.48,6845.76
CUST-00526,PRD-CORE,CTR-00526-01,2023-12-31,4,192.97,2315.64
CUST-00526,PRD-INSIGHTS,CTR-00526-01,2023-12-31,0,129.69,1556.28
CUST-00527,PRD-CORE,CTR-00527-01,2023-12-31,8,393.38,4720.56
CUST-00527,PRD-DISPATCH,CTR-00527-01,2023-12-31,8,157.35,1888.20
CUST-00528,PRD-CORE,CTR-00528-02R,2023-12-31,7,370.03,4440.36
CUST-00528,PRD-DISPATCH,CTR-00528-02R,2023-12-31,7,148.01,1776.12
CUST-00529,PRD-CORE,CTR-00529-02,2023-12-31,5,235.43,2825.16
CUST-00531,PRD-CORE,CTR-00531-01,2023-12-31,3,137.14,1645.68
CUST-00531,PRD-DISPATCH,CTR-00531-01,2023-12-31,3,54.86,658.32
CUST-00532,PRD-CORE,CTR-00532-02,2023-12-31,4,187.09,2245.08
CUST-00534,PRD-CORE,CTR-00534-01,2023-12-31,5,238.03,2856.36
CUST-00534,PRD-DISPATCH,CTR-00534-01,2023-12-31,5,95.21,1142.52
CUST-00537,PRD-CORE,CTR-00537-01,2023-12-31,10,461.80,5541.60
CUST-00537,PRD-DISPATCH,CTR-00537-01,2023-12-31,10,184.72,2216.64
CUST-00540,PRD-CORE,CTR-00540-01,2023-12-31,4,185.68,2228.16
CUST-00540,PRD-DISPATCH,CTR-00540-01,2023-12-31,4,74.27,891.24
CUST-00541,PRD-CORE,CTR-00541-01,2023-12-31,7,323.92,3887.04
CUST-00542,PRD-CORE,CTR-00542-01,2023-12-31,8,387.84,4654.08
CUST-00542,PRD-DISPATCH,CTR-00542-01,2023-12-31,8,155.13,1861.56
CUST-00544,PRD-CORE,CTR-00544-01,2023-12-31,5,245.48,2945.76
CUST-00545,PRD-CORE,CTR-00545-01,2023-12-31,3,157.58,1890.96
CUST-00545,PRD-DISPATCH,CTR-00545-01,2023-12-31,3,63.03,756.36
CUST-00546,PRD-CORE,CTR-00546-01,2023-12-31,20,1048.94,12587.28
CUST-00546,PRD-DISPATCH,CTR-00546-01,2023-12-31,20,419.58,5034.96
CUST-00546,PRD-INSIGHTS,CTR-00546-01,2023-12-31,0,199.97,2399.64
CUST-00549,PRD-CORE,CTR-00549-02,2023-12-31,4,186.25,2235.00
CUST-00550,PRD-CORE,CTR-00550-02,2023-12-31,11,568.39,6820.68
CUST-00553,PRD-CORE,CTR-00553-01,2023-12-31,8,393.19,4718.28
CUST-00554,PRD-CORE,CTR-00554-01,2023-12-31,10,482.08,5784.96
CUST-00558,PRD-CORE,CTR-00558-01,2023-12-31,6,267.01,3204.12
CUST-00558,PRD-DISPATCH,CTR-00558-01,2023-12-31,6,106.80,1281.60
CUST-00559,PRD-CORE,CTR-00559-01,2023-12-31,15,757.01,9084.12
CUST-00559,PRD-DISPATCH,CTR-00559-01,2023-12-31,15,302.80,3633.60
CUST-00560,PRD-CORE,CTR-00560-01,2023-12-31,4,209.36,2512.32
CUST-00560,PRD-DISPATCH,CTR-00560-01,2023-12-31,4,83.75,1005.00
CUST-00564,PRD-CORE,CTR-00564-01,2023-12-31,9,437.91,5254.92
CUST-00564,PRD-DISPATCH,CTR-00564-01,2023-12-31,9,175.16,2101.92
CUST-00566,PRD-CORE,CTR-00566-01,2023-12-31,11,515.07,6180.84
CUST-00566,PRD-DISPATCH,CTR-00566-01,2023-12-31,11,206.03,2472.36
CUST-00567,PRD-CORE,CTR-00567-02R,2023-12-31,3,154.15,1849.80
CUST-00569,PRD-CORE,CTR-00569-01,2023-12-31,3,148.41,1780.92
CUST-00569,PRD-DISPATCH,CTR-00569-01,2023-12-31,3,59.36,712.32
CUST-00572,PRD-CORE,CTR-00572-01,2023-12-31,10,468.62,5623.44
CUST-00574,PRD-CORE,CTR-00574-01,2023-12-31,1,49.77,597.24
CUST-00574,PRD-DISPATCH,CTR-00574-01,2023-12-31,1,19.91,238.92
CUST-00577,PRD-CORE,CTR-00577-01,2023-12-31,8,411.24,4934.88
CUST-00577,PRD-DISPATCH,CTR-00577-01,2023-12-31,8,164.50,1974.00
CUST-00578,PRD-CORE,CTR-00578-01,2023-12-31,13,631.71,7580.52
CUST-00578,PRD-DISPATCH,CTR-00578-01,2023-12-31,13,252.68,3032.16
CUST-00578,PRD-INSIGHTS,CTR-00578-01,2023-12-31,0,147.99,1775.88
CUST-00579,PRD-CORE,CTR-00579-02,2023-12-31,7,359.63,4315.56
CUST-00582,PRD-CORE,CTR-00582-01,2023-12-31,7,311.18,3734.16
CUST-00583,PRD-CORE,CTR-00583-02,2023-12-31,19,959.85,11518.20
CUST-00584,PRD-CORE,CTR-00584-01,2023-12-31,8,336.96,4043.52
CUST-00585,PRD-CORE,CTR-00585-02,2023-12-31,8,411.81,4941.72
CUST-00587,PRD-CORE,CTR-00587-02,2023-12-31,3,157.98,1895.76
CUST-00588,PRD-CORE,CTR-00588-01,2023-12-31,11,529.57,6354.84
CUST-00588,PRD-DISPATCH,CTR-00588-01,2023-12-31,11,211.83,2541.96
CUST-00589,PRD-CORE,CTR-00589-02,2023-12-31,5,246.79,2961.48
CUST-00590,PRD-CORE,CTR-00590-02,2023-12-31,8,444.63,5335.56
CUST-00590,PRD-DISPATCH,CTR-00590-02,2023-12-31,8,177.85,2134.20
CUST-00590,PRD-INSIGHTS,CTR-00590-02,2023-12-31,0,135.88,1630.56
CUST-00591,PRD-CORE,CTR-00591-01,2023-12-31,13,648.89,7786.68
CUST-00591,PRD-DISPATCH,CTR-00591-01,2023-12-31,13,259.55,3114.60
CUST-00592,PRD-CORE,CTR-00592-02,2023-12-31,11,554.01,6648.12
CUST-00592,PRD-INSIGHTS,CTR-00592-02,2023-12-31,0,130.18,1562.16
CUST-00595,PRD-CORE,CTR-00595-01,2023-12-31,4,193.20,2318.40
CUST-00596,PRD-CORE,CTR-00596-01,2023-12-31,10,470.83,5649.96
CUST-00596,PRD-DISPATCH,CTR-00596-01,2023-12-31,10,188.33,2259.96
CUST-00599,PRD-CORE,CTR-00599-02,2023-12-31,3,151.55,1818.60
CUST-00599,PRD-DISPATCH,CTR-00599-02,2023-12-31,3,60.62,727.44
CUST-00601,PRD-CORE,CTR-00601-01,2023-12-31,12,591.94,7103.28
CUST-00601,PRD-DISPATCH,CTR-00601-01,2023-12-31,12,236.77,2841.24
CUST-00601,PRD-INSIGHTS,CTR-00601-01,2023-12-31,0,162.99,1955.88
CUST-00602,PRD-CORE,CTR-00602-01,2023-12-31,3,153.10,1837.20
CUST-00602,PRD-DISPATCH,CTR-00602-01,2023-12-31,3,61.24,734.88
CUST-00603,PRD-CORE,CTR-00603-02,2023-12-31,14,732.77,8793.24
CUST-00605,PRD-CORE,CTR-00605-01,2023-12-31,14,715.60,8587.20
CUST-00607,PRD-CORE,CTR-00607-02,2023-12-31,19,939.93,11279.16
CUST-00607,PRD-DISPATCH,CTR-00607-02,2023-12-31,19,375.97,4511.64
CUST-00609,PRD-CORE,CTR-00609-01,2023-12-31,19,907.93,10895.16
CUST-00609,PRD-INSIGHTS,CTR-00609-01,2023-12-31,0,188.50,2262.00
CUST-00610,PRD-CORE,CTR-00610-01,2023-12-31,7,323.89,3886.68
CUST-00610,PRD-DISPATCH,CTR-00610-01,2023-12-31,7,129.55,1554.60
CUST-00610,PRD-INSIGHTS,CTR-00610-01,2023-12-31,0,162.05,1944.60
CUST-00611,PRD-CORE,CTR-00611-01,2023-12-31,3,131.01,1572.12
CUST-00611,PRD-INSIGHTS,CTR-00611-01,2023-12-31,0,186.57,2238.84
CUST-00613,PRD-CORE,CTR-00613-01,2023-12-31,7,359.41,4312.92
CUST-00613,PRD-DISPATCH,CTR-00613-01,2023-12-31,7,143.76,1725.12
CUST-00614,PRD-CORE,CTR-00614-02,2023-12-31,10,447.39,5368.68
CUST-00615,PRD-CORE,CTR-00615-01,2023-12-31,12,578.32,6939.84
CUST-00616,PRD-CORE,CTR-00616-01,2023-12-31,3,149.77,1797.24
CUST-00616,PRD-DISPATCH,CTR-00616-01,2023-12-31,3,59.91,718.92
CUST-00617,PRD-CORE,CTR-00617-01,2023-12-31,6,292.25,3507.00
CUST-00617,PRD-DISPATCH,CTR-00617-01,2023-12-31,6,116.90,1402.80
CUST-00619,PRD-CORE,CTR-00619-01,2023-12-31,2,99.01,1188.12
CUST-00619,PRD-INSIGHTS,CTR-00619-01,2023-12-31,0,173.59,2083.08
CUST-00620,PRD-CORE,CTR-00620-01,2023-12-31,3,141.90,1702.80
CUST-00620,PRD-DISPATCH,CTR-00620-01,2023-12-31,3,56.76,681.12
CUST-00621,PRD-CORE,CTR-00621-01,2023-12-31,17,851.81,10221.72
CUST-00622,PRD-CORE,CTR-00622-01,2023-12-31,7,369.43,4433.16
CUST-00622,PRD-DISPATCH,CTR-00622-01,2023-12-31,7,147.77,1773.24
CUST-00623,PRD-CORE,CTR-00623-01,2023-12-31,12,627.00,7524.00
CUST-00625,PRD-CORE,CTR-00625-01,2023-12-31,11,532.90,6394.80
CUST-00626,PRD-CORE,CTR-00626-01,2023-12-31,9,453.51,5442.12
CUST-00629,PRD-CORE,CTR-00629-01,2023-12-31,7,375.13,4501.56
CUST-00630,PRD-CORE,CTR-00630-01,2023-12-31,14,653.62,7843.44
CUST-00631,PRD-CORE,CTR-00631-01,2023-12-31,4,195.80,2349.60
CUST-00632,PRD-CORE,CTR-00632-02R,2023-12-31,6,313.30,3759.60
CUST-00633,PRD-CORE,CTR-00633-01,2023-12-31,6,291.73,3500.76
CUST-00634,PRD-CORE,CTR-00634-01,2023-12-31,5,267.95,3215.40
CUST-00635,PRD-CORE,CTR-00635-01,2023-12-31,3,140.93,1691.16
CUST-00635,PRD-INSIGHTS,CTR-00635-01,2023-12-31,0,211.93,2543.16
CUST-00637,PRD-CORE,CTR-00637-01,2023-12-31,3,149.11,1789.32
CUST-00638,PRD-CORE,CTR-00638-01,2023-12-31,2,95.56,1146.72
CUST-00641,PRD-CORE,CTR-00641-01,2023-12-31,9,466.54,5598.48
CUST-00641,PRD-DISPATCH,CTR-00641-01,2023-12-31,9,186.61,2239.32
CUST-00642,PRD-CORE,CTR-00642-01,2023-12-31,14,705.02,8460.24
CUST-00642,PRD-INSIGHTS,CTR-00642-01,2023-12-31,0,112.38,1348.56
CUST-00644,PRD-CORE,CTR-00644-01,2023-12-31,24,1196.51,14358.12
CUST-00644,PRD-DISPATCH,CTR-00644-01,2023-12-31,24,478.60,5743.20
CUST-00648,PRD-CORE,CTR-00648-01,2023-12-31,7,335.59,4027.08
CUST-00648,PRD-DISPATCH,CTR-00648-01,2023-12-31,7,134.24,1610.88
CUST-00649,PRD-CORE,CTR-00649-01,2023-12-31,4,189.24,2270.88
CUST-00651,PRD-CORE,CTR-00651-01,2023-12-31,64,5321.05,63852.60
CUST-00652,PRD-CORE,CTR-00652-01,2023-12-31,107,8359.87,100318.44
CUST-00652,PRD-DISPATCH,CTR-00652-01,2023-12-31,107,3343.95,40127.40
CUST-00652,PRD-INSIGHTS,CTR-00652-01,2023-12-31,0,640.67,7688.04
CUST-00653,PRD-CORE,CTR-00653-02,2023-12-31,15,1194.85,14338.20
CUST-00653,PRD-DISPATCH,CTR-00653-02,2023-12-31,15,477.94,5735.28
CUST-00653,PRD-INSIGHTS,CTR-00653-02,2023-12-31,0,567.35,6808.20
CUST-00654,PRD-CORE,CTR-00654-01,2023-12-31,21,1444.32,17331.84
CUST-00655,PRD-CORE,CTR-00655-01,2023-12-31,30,2428.46,29141.52
CUST-00655,PRD-DISPATCH,CTR-00655-01,2023-12-31,30,971.38,11656.56
CUST-00656,PRD-CORE,CTR-00656-02,2023-12-31,27,2019.43,24233.16
CUST-00656,PRD-DISPATCH,CTR-00656-02,2023-12-31,27,807.77,9693.24
CUST-00657,PRD-CORE,CTR-00657-02,2023-12-31,49,3870.83,46449.96
