version,month_end_date,cost_center,department,account_code,account_name,account_category,forecast_amount
FY2026-Q2-Reforecast,2026-08-31,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,11321.05
FY2026-Q2-Reforecast,2026-08-31,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,8899.82
FY2026-Q2-Reforecast,2026-08-31,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1919.64
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,159683.17
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6010,Bonus,Research & Development,14456.23
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,35698.58
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,11648.27
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,5125.51
FY2026-Q2-Reforecast,2026-08-31,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1327.54
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,54156.27
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,4898.37
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,12106.20
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1424.96
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,667.83
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,38624.83
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,24375.94
FY2026-Q2-Reforecast,2026-08-31,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,144.12
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,64179.14
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6010,Bonus,General & Administrative,6852.78
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14561.54
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1076.57
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,51331.35
FY2026-Q2-Reforecast,2026-08-31,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,230.58
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,18989.74
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1519.18
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4204.33
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,598.44
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,306.38
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,21293.29
FY2026-Q2-Reforecast,2026-08-31,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,22780.01
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,55958.75
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6228.29
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12748.35
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,7114.69
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,845.08
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,44755.23
FY2026-Q2-Reforecast,2026-08-31,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,103.35
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2698000.43
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-57873.35
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Revenue,4100,Professional Services Revenue,Services Revenue,-9378.97
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Revenue,4110,Implementation Fee Revenue,Services Revenue,-54012.45
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9000,Ending ARR,Memo - ARR,33420599.25
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9010,New Logo ARR,Memo - ARR,315646.21
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9020,Expansion ARR,Memo - ARR,350389.95
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9030,Reactivation ARR,Memo - ARR,13732.70
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9040,Contraction ARR,Memo - ARR,-72181.31
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9050,Churn ARR,Memo - ARR,-301463.11
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9100,New Logos Added,Memo - Statistical,12.00
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9200,Ending Headcount,Memo - Statistical,206.90
FY2026-Q2-Reforecast,2026-08-31,CC-9000,Corporate,9300,Ending Cash,Memo - Statistical,21045303.33
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6000,Salaries & Wages,Sales & Marketing,87893.42
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6020,Payroll Taxes & Benefits,Sales & Marketing,18018.15
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6030,Sales Commissions,Sales & Marketing,7047.46
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6040,Commission Amortisation,Sales & Marketing,4812.61
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6200,Software & Subscriptions,Sales & Marketing,4043.19
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6300,Travel & Entertainment,Sales & Marketing,5576.97
FY2026-Q2-Reforecast,2026-09-30,CC-1000,Sales - SMB,6450,Training & Enablement,Sales & Marketing,538.72
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6000,Salaries & Wages,Sales & Marketing,106937.60
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6020,Payroll Taxes & Benefits,Sales & Marketing,21922.21
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6030,Sales Commissions,Sales & Marketing,13454.23
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6040,Commission Amortisation,Sales & Marketing,9187.71
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6200,Software & Subscriptions,Sales & Marketing,5075.12
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6300,Travel & Entertainment,Sales & Marketing,6609.65
FY2026-Q2-Reforecast,2026-09-30,CC-1010,Sales - Mid-Market,6450,Training & Enablement,Sales & Marketing,545.10
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6000,Salaries & Wages,Sales & Marketing,74424.70
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6020,Payroll Taxes & Benefits,Sales & Marketing,15257.07
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6030,Sales Commissions,Sales & Marketing,11532.19
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6040,Commission Amortisation,Sales & Marketing,7875.19
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6200,Software & Subscriptions,Sales & Marketing,3028.98
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6300,Travel & Entertainment,Sales & Marketing,4028.82
FY2026-Q2-Reforecast,2026-09-30,CC-1020,Sales - Enterprise,6450,Training & Enablement,Sales & Marketing,381.86
FY2026-Q2-Reforecast,2026-09-30,CC-1030,Sales Development,6000,Salaries & Wages,Sales & Marketing,45762.62
FY2026-Q2-Reforecast,2026-09-30,CC-1030,Sales Development,6020,Payroll Taxes & Benefits,Sales & Marketing,9381.33
FY2026-Q2-Reforecast,2026-09-30,CC-1030,Sales Development,6200,Software & Subscriptions,Sales & Marketing,1915.29
FY2026-Q2-Reforecast,2026-09-30,CC-1030,Sales Development,6300,Travel & Entertainment,Sales & Marketing,2864.41
FY2026-Q2-Reforecast,2026-09-30,CC-1030,Sales Development,6450,Training & Enablement,Sales & Marketing,258.81
FY2026-Q2-Reforecast,2026-09-30,CC-1040,Sales Operations,6000,Salaries & Wages,Sales & Marketing,44530.72
FY2026-Q2-Reforecast,2026-09-30,CC-1040,Sales Operations,6020,Payroll Taxes & Benefits,Sales & Marketing,9128.80
FY2026-Q2-Reforecast,2026-09-30,CC-1040,Sales Operations,6200,Software & Subscriptions,Sales & Marketing,2284.75
FY2026-Q2-Reforecast,2026-09-30,CC-1040,Sales Operations,6300,Travel & Entertainment,Sales & Marketing,2866.24
FY2026-Q2-Reforecast,2026-09-30,CC-1050,Solutions Engineering,6000,Salaries & Wages,Sales & Marketing,31956.26
FY2026-Q2-Reforecast,2026-09-30,CC-1050,Solutions Engineering,6020,Payroll Taxes & Benefits,Sales & Marketing,6551.03
FY2026-Q2-Reforecast,2026-09-30,CC-1050,Solutions Engineering,6200,Software & Subscriptions,Sales & Marketing,1365.63
FY2026-Q2-Reforecast,2026-09-30,CC-1050,Solutions Engineering,6300,Travel & Entertainment,Sales & Marketing,1873.48
FY2026-Q2-Reforecast,2026-09-30,CC-1060,Sales Leadership,6000,Salaries & Wages,Sales & Marketing,30550.99
FY2026-Q2-Reforecast,2026-09-30,CC-1060,Sales Leadership,6020,Payroll Taxes & Benefits,Sales & Marketing,6262.95
FY2026-Q2-Reforecast,2026-09-30,CC-1060,Sales Leadership,6200,Software & Subscriptions,Sales & Marketing,1239.45
FY2026-Q2-Reforecast,2026-09-30,CC-1060,Sales Leadership,6300,Travel & Entertainment,Sales & Marketing,1852.03
FY2026-Q2-Reforecast,2026-09-30,CC-1060,Sales Leadership,6450,Training & Enablement,Sales & Marketing,149.23
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6000,Salaries & Wages,Sales & Marketing,92036.23
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6010,Bonus,Sales & Marketing,8932.61
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6020,Payroll Taxes & Benefits,Sales & Marketing,20698.62
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6050,Contractor & Temp Labor,Sales & Marketing,17282.21
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6100,Demand Generation,Sales & Marketing,237987.59
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6110,Events & Field Marketing,Sales & Marketing,87720.00
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6200,Software & Subscriptions,Sales & Marketing,3468.74
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6300,Travel & Entertainment,Sales & Marketing,2692.65
FY2026-Q2-Reforecast,2026-09-30,CC-1100,Demand Generation,6450,Training & Enablement,Sales & Marketing,461.05
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6000,Salaries & Wages,Sales & Marketing,76295.36
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6010,Bonus,Sales & Marketing,7034.75
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6020,Payroll Taxes & Benefits,Sales & Marketing,17082.67
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6120,Brand & Content,Sales & Marketing,62042.59
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6200,Software & Subscriptions,Sales & Marketing,3095.53
FY2026-Q2-Reforecast,2026-09-30,CC-1110,Product Marketing,6300,Travel & Entertainment,Sales & Marketing,2656.32
FY2026-Q2-Reforecast,2026-09-30,CC-1200,Customer Success,6000,Salaries & Wages,Subscription COGS,220855.94
FY2026-Q2-Reforecast,2026-09-30,CC-1200,Customer Success,6010,Bonus,Subscription COGS,22160.42
FY2026-Q2-Reforecast,2026-09-30,CC-1200,Customer Success,6020,Payroll Taxes & Benefits,Subscription COGS,49818.35
FY2026-Q2-Reforecast,2026-09-30,CC-1200,Customer Success,6200,Software & Subscriptions,Subscription COGS,3930.02
FY2026-Q2-Reforecast,2026-09-30,CC-1200,Customer Success,6300,Travel & Entertainment,Subscription COGS,3014.57
FY2026-Q2-Reforecast,2026-09-30,CC-2000,Support,5010,Third-Party Data & APIs,Subscription COGS,1509.73
FY2026-Q2-Reforecast,2026-09-30,CC-2000,Support,6000,Salaries & Wages,Subscription COGS,68566.36
FY2026-Q2-Reforecast,2026-09-30,CC-2000,Support,6010,Bonus,Subscription COGS,6981.47
FY2026-Q2-Reforecast,2026-09-30,CC-2000,Support,6020,Payroll Taxes & Benefits,Subscription COGS,15487.31
FY2026-Q2-Reforecast,2026-09-30,CC-2000,Support,6200,Software & Subscriptions,Subscription COGS,1151.41
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,5000,Cloud Hosting,Subscription COGS,155181.56
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,5010,Third-Party Data & APIs,Subscription COGS,896.30
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,5020,Payment Processing Fees,Subscription COGS,13028.23
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6000,Salaries & Wages,Subscription COGS,59906.59
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6010,Bonus,Subscription COGS,5812.63
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6020,Payroll Taxes & Benefits,Subscription COGS,13472.44
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6050,Contractor & Temp Labor,Subscription COGS,17104.94
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6200,Software & Subscriptions,Subscription COGS,932.56
FY2026-Q2-Reforecast,2026-09-30,CC-2010,Cloud Operations,6900,Other Operating Expense,Subscription COGS,146.48
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,5030,Services Subcontractors,Services COGS,4104.70
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,6000,Salaries & Wages,Services COGS,46328.37
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,6010,Bonus,Services COGS,4092.81
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,6020,Payroll Taxes & Benefits,Services COGS,10336.34
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,6200,Software & Subscriptions,Services COGS,1172.30
FY2026-Q2-Reforecast,2026-09-30,CC-2100,Professional Services,6300,Travel & Entertainment,Services COGS,2815.65
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6000,Salaries & Wages,Research & Development,386386.10
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6010,Bonus,Research & Development,36758.37
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6020,Payroll Taxes & Benefits,Research & Development,86744.62
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6050,Contractor & Temp Labor,Research & Development,28409.16
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6200,Software & Subscriptions,Research & Development,11441.34
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6300,Travel & Entertainment,Research & Development,2423.96
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6450,Training & Enablement,Research & Development,1652.31
FY2026-Q2-Reforecast,2026-09-30,CC-3000,Engineering,6900,Other Operating Expense,Research & Development,1195.07
FY2026-Q2-Reforecast,2026-09-30,CC-3010,Quality & Release,6000,Salaries & Wages,Research & Development,51255.95
FY2026-Q2-Reforecast,2026-09-30,CC-3010,Quality & Release,6010,Bonus,Research & Development,4100.48
FY2026-Q2-Reforecast,2026-09-30,CC-3010,Quality & Release,6020,Payroll Taxes & Benefits,Research & Development,11348.06
FY2026-Q2-Reforecast,2026-09-30,CC-3010,Quality & Release,6050,Contractor & Temp Labor,Research & Development,9961.95
FY2026-Q2-Reforecast,2026-09-30,CC-3010,Quality & Release,6200,Software & Subscriptions,Research & Development,1850.70
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6000,Salaries & Wages,Research & Development,150473.68
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6010,Bonus,Research & Development,13723.49
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6020,Payroll Taxes & Benefits,Research & Development,33660.42
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6050,Contractor & Temp Labor,Research & Development,10564.86
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6200,Software & Subscriptions,Research & Development,4548.43
FY2026-Q2-Reforecast,2026-09-30,CC-3100,Product & Design,6300,Travel & Entertainment,Research & Development,1212.43
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6000,Salaries & Wages,General & Administrative,54285.50
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6010,Bonus,General & Administrative,4910.06
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6020,Payroll Taxes & Benefits,General & Administrative,12135.08
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6200,Software & Subscriptions,General & Administrative,1184.17
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6300,Travel & Entertainment,General & Administrative,669.21
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6400,Professional Fees,General & Administrative,61841.87
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6440,Depreciation & Amortisation,General & Administrative,24560.99
FY2026-Q2-Reforecast,2026-09-30,CC-4000,Finance & Accounting,6900,Other Operating Expense,General & Administrative,160.24
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6000,Salaries & Wages,General & Administrative,64332.29
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6010,Bonus,General & Administrative,6869.13
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6020,Payroll Taxes & Benefits,General & Administrative,14596.29
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6200,Software & Subscriptions,General & Administrative,1124.60
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6410,Recruiting Fees,General & Administrative,29221.52
FY2026-Q2-Reforecast,2026-09-30,CC-4010,People Operations,6450,Training & Enablement,General & Administrative,231.94
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6000,Salaries & Wages,General & Administrative,19035.05
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6010,Bonus,General & Administrative,1522.81
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6020,Payroll Taxes & Benefits,General & Administrative,4214.36
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6200,Software & Subscriptions,General & Administrative,658.01
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6300,Travel & Entertainment,General & Administrative,361.04
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6400,Professional Fees,General & Administrative,36041.47
FY2026-Q2-Reforecast,2026-09-30,CC-4020,Legal & Corporate,6430,Insurance,General & Administrative,22694.16
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6000,Salaries & Wages,General & Administrative,56092.28
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6010,Bonus,General & Administrative,6243.16
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6020,Payroll Taxes & Benefits,General & Administrative,12778.77
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6050,Contractor & Temp Labor,General & Administrative,6386.80
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6200,Software & Subscriptions,General & Administrative,819.36
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6420,Facilities & Rent,General & Administrative,39759.52
FY2026-Q2-Reforecast,2026-09-30,CC-4030,IT & Corporate Systems,6900,Other Operating Expense,General & Administrative,110.77
FY2026-Q2-Reforecast,2026-09-30,CC-9000,Revenue,4000,Subscription Revenue,Subscription Revenue,-2715325.30
FY2026-Q2-Reforecast,2026-09-30,CC-9000,Revenue,4010,Usage Revenue Above Commitment,Subscription Revenue,-58244.98
